date,close,diff,start,high,low,volume,sumPos,sumNeg,MA_3,MA_7,MA_15,MA_30,EWM_3,EWM_7,EWM_15,EWM_30,PPO_3,PPO_7,PPO_15,PPO_30,RSI,CCI,macd
2020-10-05,83200,-800,83000,84100,82300,3396894,21.844491141299997,22.6465961556,83233.33333333333,83114.28571428571,82040.0,79446.66666666667,83322.41953905989,83091.02832120092,82112.74867618739,81079.17024292448,99.9599519423308,100.10312822275698,101.41394441735738,104.72434337501049,0.3263157894736842,58.25308789002686,251.69115782636243
2020-10-06,83000,-200,84000,84200,82600,2750145,23.8242131932,24.435428157400008,83400.0,83357.14285714286,82466.66666666667,79820.0,83161.20976952995,83068.27124077153,82223.67159427964,81204.63257728737,99.52038369304557,99.57155098543274,100.64672594987873,103.98396391881735,0.367816091954023,51.948051948052296,160.52736554476382
2020-10-07,83400,400,82900,83700,82500,2254356,26.45756198865,30.191359471949998,83200.0,83328.57142857143,82800.0,80116.66666666667,83280.60488476497,83151.2034309317,82370.73178908302,81347.91210557835,100.24038461538463,100.08571918395337,100.72463768115942,104.09819013938007,0.39506172839506176,42.116929897478265,110.99525301699009
2020-10-08,82900,-500,84300,84500,82900,3330824,25.33661494754999,19.51122750615,83100.0,83128.57142857143,82993.33333333333,80363.33333333333,83090.30244238248,83088.40257299827,82436.89785217665,81449.1325764235,99.75932611311673,99.72503866643753,99.8875411679653,103.15649757352028,0.46621621621621623,40.9793221685587,32.75910124453276
2020-10-12,85500,2600,83900,85500,83500,4464264,41.656612676933335,35.22631360020001,83933.33333333333,83500.0,83233.33333333333,80646.66666666667,84295.15122119125,83691.30193119239,82819.82378610909,81713.12798007451,101.86656076250993,102.39520958083833,102.72326792150581,106.01802099694137,0.3823529411764706,67.33965534822043,137.47604094684266
2020-10-13,88200,2700,85500,89000,84600,6375448,24.868158327749995,30.305737721,85533.33333333333,84314.28571428571,83680.0,80960.0,86247.57561059562,84818.47645041862,83492.40446825897,82135.60174566998,103.11769290724864,104.60860725177908,105.40152963671127,108.94268774703558,0.34210526315789475,106.0174880016532,357.4646733945451
2020-10-14,86500,-1700,88000,88900,86100,3223767,21.65043911185,29.597883011224997,86733.33333333333,84671.42857142857,83966.66666666667,81206.66666666667,86373.78780529782,85238.8573383802,83868.38259997776,82419.67042674059,99.73097617217526,102.15960857094653,103.01707026597855,106.51834824727034,0.4270833333333333,86.0790486183981,357.71180170315597
2020-10-16,85300,-1800,87000,87900,84900,2435541,35.54984796225,31.5001930706,86666.66666666667,84971.42857142857,84073.33333333333,81456.66666666667,85836.89390264891,85254.1430038006,84047.34672437224,82607.0373831077,98.42307692307692,100.3866845998655,101.4590436920149,104.71825510496377,0.4795918367346939,51.89438206053204,251.1695626276255
2020-10-19,86700,1400,86100,87900,85800,3150011,36.042059977466685,33.49121871296666,86166.66666666667,85500.0,84220.0,81843.33333333333,86268.44695132445,85615.6072531243,84378.94775713203,82873.14455079022,100.61895551257254,101.40350877192984,102.94466872476846,105.93410173909503,0.34831460674157305,59.76571034807325,248.05664639459633
2020-10-20,85200,-1500,85300,90900,83700,6622637,19.984822035181818,25.96368420525454,85733.33333333333,85757.14285714286,84480.0,82176.66666666667,85734.22347566223,85511.70543978417,84481.58453434393,83024.3513278082,99.37791601866253,99.35032483758121,100.85227272727273,103.67906542814261,0.45294117647058824,51.704403652355175,124.89593594650637
2020-10-21,83800,-1400,85300,86200,82800,4925877,32.33664764116666,39.20848367436667,85233.33333333333,85885.71428571429,84493.33333333333,82453.33333333333,84767.11173783112,85083.77907965575,84396.38265642637,83074.73201153277,98.31834180680485,97.57152361942781,99.17942243964022,101.63324708926262,0.5141242937853108,0.6586169045008677,-60.99093111971638
2020-10-22,83300,-500,84200,84300,82500,2593975,33.97464314458571,37.62810121617143,84100.0,85571.42857142857,84426.66666666667,82606.66666666667,84033.55586891556,84637.83430959928,84259.32946021957,83089.3574471114,99.0487514863258,97.34557595993323,98.66550852811118,100.83931886046322,0.4880952380952381,-22.303870318925647,-219.04338552860327
2020-10-26,83200,-700,84300,84700,83000,1662847,25.302883842725,25.5126468546,83433.33333333333,84857.14285714286,84446.66666666667,82756.66666666667,83616.77793445779,84278.37573211327,84126.9087427054,83096.5379382833,99.72033559728327,98.04713804713805,98.52372305991946,100.53570709308413,0.47878787878787876,-18.133086264518425,-325.40666111366136
2020-10-27,82600,-600,82300,83400,81800,2265817,28.481607413333347,29.64187268160001,83033.33333333333,84300.0,84453.33333333333,82896.66666666667,83108.3889672289,83858.7817990095,83936.03943028583,83064.32587479972,99.47812123645123,97.98339264531435,97.80549415850963,99.64212473360408,0.5448717948717948,-50.144203037877304,-424.8913527185971
2020-10-28,82900,300,82100,83600,82000,1773556,23.913677242166667,29.356779710633333,82900.0,83957.14285714286,84380.0,83013.33333333333,83004.19448361444,83619.0863492248,83806.53110576446,83053.6693164998,100.0,98.74085417730136,98.2460298648969,99.86347574686798,0.5099337748344371,-48.942194146854845,-456.5729244508407
2020-10-29,81700,-1200,81900,82400,81000,2637314,19.04757162035714,25.861761554871425,82400.0,83242.85714285714,84280.0,83160.0,82352.09724180722,83139.31476187009,83543.20867622034,82965.91296557205,99.1504854368932,98.14655912133173,96.93877551020408,98.24434824434825,0.5403726708074534,-100.99176332156638,-538.5910705129121
2020-10-30,79900,-1800,81600,82100,79900,2710477,34.998576600449994,46.48598789430002,81500.0,82485.71428571429,84073.33333333333,83270.0,81126.0486209036,82329.48607134115,83087.7984494011,82767.21649464846,98.03680981595092,96.86525805334256,95.03607961303624,95.95292422240902,0.6,-178.90561654942695,-684.8624956049706
2020-11-02,79600,-300,80200,80600,79200,2000394,41.72747793995001,37.48041758549999,80400.0,81885.71428571429,83820.0,83310.0,80363.0243104518,81647.11455346705,82651.81598497897,82562.01466361922,99.00497512437812,97.20865317515701,94.96540205201623,95.54675309086545,0.5953757225433526,-305.98403835841145,-766.6264535404626
2020-11-03,81400,1800,79600,81400,79600,2057723,41.23916546879999,40.79934136799997,80300.0,81614.28571428571,83720.0,83356.66666666667,80881.51215522591,81585.33591509765,82495.33658179844,82486.74907598802,101.36986301369863,99.73744092420796,97.22885809842332,97.65265725596832,0.6242424242424243,-317.1113196585784,-668.1198619050142
2020-11-04,83200,1800,82100,84400,81200,3782296,31.6002669436,26.653842613776916,81400.0,81614.28571428571,83566.66666666667,83400.0,82040.75607761295,81989.00193633616,82583.42069367993,82532.93570238017,102.21130221130221,101.9429371608612,99.5612285600319,99.76019184652279,0.6602564102564102,-121.32921174652479,-460.2535728837193
2020-11-05,86100,2900,84100,86200,83300,4082325,38.088190042700006,34.13112416064999,83566.66666666667,82114.28571428571,83426.66666666667,83553.33333333333,84070.37803880648,83016.75145227679,83022.99827970275,82763.86608218397,103.03151176705225,104.85386221294364,103.20441105961322,103.04795340301605,0.511904761904762,234.1311868954307,-123.57479222047232
2020-11-06,86300,200,86500,87700,86000,2863808,54.9527273556,55.69306843934999,85200.0,82600.0,83413.33333333333,83690.0,85185.18901940325,83837.56358922237,83432.62771251787,82992.74288958822,101.29107981220658,104.47941888619854,103.46067774936063,103.1186521687179,0.4683544303797469,416.3751781318835,104.39528425615953
2020-11-09,86000,-300,86500,87300,85600,2444330,23.3806101194,22.73942983735,86133.33333333333,83214.28571428571,83460.0,83766.66666666667,85592.59450970162,84378.17269192408,83753.55213982126,83187.34738800835,99.8452012383901,103.34763948497854,103.04337407141146,102.66613609231993,0.5238095238095238,316.4587918806554,220.16964000564752
2020-11-10,86500,500,86900,87200,85900,2849783,27.052512610849995,29.81526833315,86266.66666666667,84157.14285714286,83446.66666666667,83833.33333333333,86046.29725485081,84908.62951894844,84096.8608287528,83401.6726260051,100.27047913446677,102.78390765574605,103.65902372773029,103.18091451292246,0.4525547445255475,307.58644417684457,310.04989311510724
2020-11-11,87000,500,86100,87200,85900,2638617,29.375872622560006,34.72237358064,86500.0,85214.28571428571,83566.66666666667,84023.33333333333,86523.1486274254,85431.47213921529,84459.75572837042,83634.43816819724,100.57803468208093,102.09555741827327,104.1084962106103,103.54266671956202,0.375,332.91268553572746,378.28435970892235
2020-11-12,88100,1100,87600,88400,87000,4006433,24.764351516857143,21.659386243271427,87200.0,86171.42857142857,83853.33333333333,84173.33333333333,87311.5743137127,86098.60410441527,84914.78900875032,83923.25324234924,101.0321100917431,102.23806366047745,105.06439815550964,104.66497703152227,0.32089552238805974,572.1069907116441,466.770527457718
2020-11-13,89700,1600,88100,90000,87500,3774278,35.64840633635001,26.14663445534999,88266.66666666667,87100.0,84280.0,84353.33333333333,88505.78715685636,86998.95307831529,85512.94354163179,84296.81087512744,101.62386706948641,102.98507462686568,106.43094447081158,106.33841776653759,0.2818791946308725,722.0569766673322,594.1338813372859
2020-11-16,98000,8300,92100,98100,91100,9274278,31.485371852800004,29.404877812212497,91933.33333333333,88800.0,85266.66666666667,84856.66666666667,93252.89357842818,89749.21480874528,87073.83281187866,85182.80524989824,106.59898477157361,110.36036036036036,114.93354182955433,115.48886357386965,0.15929203539823011,862.8948514387183,1165.0839374933919
2020-11-17,98100,100,97400,99600,96500,5218295,41.883528555800005,42.580503278833326,95266.66666666667,90485.71428571429,86300.0,85376.66666666667,95676.4467892141,91836.91110656399,88452.10928334545,86017.86345619515,102.9741077676697,108.41490369434797,113.67323290845886,114.90258852926247,0.16071428571428573,638.1286549707615,1458.5803112079452
2020-11-18,98000,-100,99800,100500,96600,3734037,24.5555993073,24.42099649221667,98033.33333333333,92200.0,87306.66666666667,85843.33333333333,96838.22339460705,93377.68332992577,89645.59984548866,86792.37155201321,99.9659979598776,106.29067245119306,112.24801466096517,114.16145691764068,0.11737089201877934,454.4693516882159,1546.7105123727638
2020-11-19,98200,200,96200,98300,96000,2766688,26.47075960013333,28.06843157746667,98100.0,93871.42857142857,88406.66666666667,86343.33333333333,97519.11169730352,94583.26249744596,90714.90317509191,87529.65400079908,100.10193679918451,104.6111702937148,111.07759595807254,113.73200015442227,0.03553299492385787,306.4716566293857,1517.1100577595353
2020-11-20,96800,-1400,99000,99000,96800,2424003,34.71067446996668,44.43158625003334,97666.66666666667,95271.42857142857,89533.33333333333,86803.33333333333,97159.55584865177,95137.44687308503,91475.54233860652,88128.7338867428,99.11262798634812,101.60443844654372,108.11615785554729,111.51645482124344,0.08653846153846154,232.40383406358552,1309.7638908965027
2020-11-23,100000,3200,97300,101000,96600,4149013,28.958552760666667,28.908192676766664,98333.33333333333,96971.42857142857,90893.33333333333,87356.66666666667,98579.77792432588,96353.0851548147,92541.102071848,88895.81151312223,101.69491525423729,103.12315851502652,110.01906997212852,114.4732323425039,0.08108108108108109,210.5568165354713,1292.2969384336698
2020-11-24,98600,-1400,101000,102000,98300,3766043,34.108326124725004,39.17930090797501,98466.66666666667,98242.85714285714,92040.0,87880.0,98589.88896216295,96914.81386611135,93298.46588356882,89522.79771708709,100.1354096140826,100.36353060927729,107.12733594089525,112.19845243513882,0.14678899082568805,172.25063851057584,1098.4034960775616
2020-11-25,97200,-1400,100500,100500,96300,4081524,30.088855002730003,33.286983611420006,98600.0,98128.57142857143,92973.33333333333,88270.0,97894.94448108147,96986.11039958354,93786.1585331231,90018.77415229222,98.58012170385395,99.05371960984131,104.54610641044026,110.11668743627507,0.22660098522167488,118.98152403713586,801.587918050714
2020-11-26,99400,2200,96800,99500,96300,2933290,34.58177140866666,33.69754901783333,98400.0,98314.28571428571,93860.0,88643.33333333333,98647.47224054074,97589.58279968785,94487.88983071606,90624.78385480895,101.01626016260164,101.10433013658822,105.902407841466,112.13477230850224,0.2062780269058296,101.23987435939831,683.6397983766533
2020-11-27,98800,-600,99600,99900,98200,1976047,24.38269007455,24.37915037359999,98466.66666666667,98428.57142857143,94693.33333333333,89053.33333333333,98723.73612027036,97892.18709976596,95026.90435075929,91152.84427402976,100.33852403520649,100.37735849056604,104.33680653337089,110.94475220841444,0.2168141592920354,87.33598350121073,503.81166353375875
2020-11-30,97500,-1300,99700,99800,97300,3877841,31.711216357066665,29.32677744828333,98566.66666666667,98328.57142857143,95460.0,89460.0,98111.86806013518,97794.14032482445,95336.0416827283,91562.79363399092,98.91782211701047,99.15734418131628,102.1370207416719,108.98725687458082,0.2649572649572649,61.816348049328504,248.82016623807112
2020-12-01,100500,3000,98600,101500,97800,4455519,19.4167038368,18.16143609146,98933.33333333333,98857.14285714286,96393.33333333333,89920.0,99305.93403006758,98470.60524361843,95981.5371590171,92139.98746841846,101.58355795148249,101.66184971098266,104.26032229061484,111.76601423487544,0.23938223938223938,65.320922868707,233.84008073703217
2020-12-02,109000,8500,103000,109500,103000,7488361,43.59180110268572,33.800275939957146,102333.33333333333,100142.85714285714,97860.0,90713.33333333333,104152.96701503379,101102.95393271408,97608.84652877375,93228.78879380296,106.51465798045604,108.84450784593437,111.38360923768649,120.15874182406114,0.18618618618618618,115.17976546616887,720.4392780918274
2020-12-03,111500,2500,110500,114500,109000,6617912,63.17439867638096,25.7853618296381,107000.0,101985.71428571429,99420.0,91636.66666666667,107826.4835075169,103702.21544953577,99345.24212682301,94408.64971985987,104.20560747663552,109.32903768034738,112.15047274190304,121.67618493325088,0.18128654970760236,131.632355165367,1111.4831955465916
2020-12-04,115000,3500,116000,119500,112500,8258814,39.20643586133334,29.95260031727777,111833.33333333333,104528.57142857143,101106.66666666667,92693.33333333333,111413.24175375846,106526.66158715199,101302.08825544373,95738.25521388499,102.83159463487333,110.01776684433511,113.74126335223526,124.0650172612198,0.21088435374149658,139.49971807883549,1483.406526266037
2020-12-07,118000,3000,118500,120000,116000,5191354,28.70108101863333,24.161396904883333,114833.33333333333,107185.71428571429,102440.0,93853.33333333333,114706.62087687923,109394.99619036411,103389.32852498312,97175.6408968249,102.75761973875181,110.0892976142876,115.18937914877002,125.72808637590566,0.19195046439628485,132.4696801035449,1788.5708976578162
2020-12-08,115000,-3000,118000,118000,114000,4536460,28.4417973138,27.42989339235,116000.0,109500.0,103566.66666666667,94933.33333333333,114853.31043843961,110796.24714277312,104840.6632512,98326.45644157051,99.13793103448276,105.02283105022832,111.03958802703573,121.1376404494382,0.2585227272727273,99.18260008154846,1649.003160404748
2020-12-09,120500,5500,116000,121000,115000,5490760,26.951698822266668,30.614857829933328,117833.33333333333,112785.71428571429,105066.66666666667,96186.66666666667,117676.6552192198,113222.1853570799,106798.0812792614,99758.0047950218,102.26308345120228,106.83977200759975,114.68908629441623,125.27723870252288,0.22469135802469137,102.20235493772734,1776.577276854443
2020-12-10,116500,-4000,117000,118500,115500,8205744,30.98156038785,34.551569620866665,117333.33333333333,115071.42857142857,106286.66666666667,97346.66666666667,117088.3276096099,114041.63901780994,108010.82162594028,100838.8378087778,99.28977272727273,101.24146492861577,109.60923289217838,119.6753869332968,0.271461716937355,77.54463193934942,1454.709700020354
2020-12-11,115500,-1000,118000,118000,115000,3944552,25.912072588225,28.24676402975,117500.0,116000.0,107533.33333333333,98533.33333333333,116294.16380480495,114406.22926335745,108946.96926486483,101785.29618129105,98.29787234042553,99.56896551724138,107.4085554866708,117.21921515561571,0.3105134474327628,63.8138619789996,1056.11366385768
2020-12-14,117000,1500,116000,119000,115500,3066761,29.58737340266,29.06441570648,116333.33333333333,116785.71428571429,108666.66666666667,99780.0,116647.08190240248,115054.6719475181,109953.59842869414,102767.45005027203,100.57306590257879,100.18348623853211,107.66871165644172,117.25796752856283,0.275609756097561,63.30092849585573,787.4306712655107
2020-12-15,117500,500,118500,118500,115000,2755902,20.409265486999995,22.448096292550005,116666.66666666667,117142.85714285714,109926.66666666667,100983.33333333333,117073.54095120124,115666.00396063858,110896.8988890807,103718.4444618642,100.71428571428571,100.30487804878048,106.88944144581237,116.35583429608846,0.2468827930174563,57.576520519368394,548.6582438753012
2020-12-16,117500,0,119000,119500,117000,2213552,24.37031653674,24.67130592614,117333.33333333333,117071.42857142857,111280.0,102126.66666666667,117286.77047560061,116124.50297047893,111722.28673005017,104608.02101489017,100.14204545454545,100.366076876144,105.58950395398993,115.05320190612964,0.2612137203166227,58.232873396272126,307.99582011038547
