일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2020/01/30","28850","-400","-1.37","29150","29550","28700","304409","8813078700","2310821645400","80097804"
"2020/01/29","29250","200","0.69","29200","29650","28800","306349","8959453050","2342860767000","80097804"
"2020/01/28","29050","-1250","-4.13","29650","30150","28800","371547","10880180900","2326841206200","80097804"
"2020/01/23","30300","-150","-0.49","30200","30600","30000","267112","8087338450","2426963461200","80097804"
"2020/01/22","30450","-150","-0.49","30750","30850","30350","226306","6919586750","2438978131800","80097804"
"2020/01/21","30600","-50","-0.16","30650","31000","30200","280954","8599029650","2450992802400","80097804"
"2020/01/20","30650","550","1.83","30100","30950","30000","423298","12963893650","2454997692600","80097804"
"2020/01/17","30100","150","0.50","30000","30500","30000","295592","8932755950","2410943900400","80097804"
"2020/01/16","29950","-100","-0.33","30000","30250","29800","233550","7012584150","2398929229800","80097804"
"2020/01/15","30050","800","2.74","29250","30350","29250","527863","15851446100","2406939010200","80097804"
"2020/01/14","29250","50","0.17","29350","29750","29200","268435","7893043950","2342860767000","80097804"
"2020/01/13","29200","500","1.74","28700","29500","28500","361850","10566805150","2338855876800","80097804"
"2020/01/10","28700","600","2.14","28200","28850","28050","339244","9667342400","2298806974800","80097804"
"2020/01/09","28100","450","1.63","28200","28400","27850","588475","16570180800","2250748292400","80097804"
"2020/01/08","27650","-1600","-5.47","28950","29000","27550","913844","25555673700","2214704280600","80097804"
"2020/01/07","29250","-100","-0.34","29450","29600","29000","419123","12248593800","2342860767000","80097804"
"2020/01/06","29350","-1150","-3.77","30300","30450","29250","426737","12643428700","2350870547400","80097804"
"2020/01/03","30500","0","0.00","30600","30850","30350","195878","5980863550","2442983022000","80097804"
"2020/01/02","30500","-550","-1.77","30900","31000","30500","221803","6795436150","2442983022000","80097804"
"2019/12/30","31050","150","0.49","30900","31050","30750","196645","6083586900","2487036814200","80097804"
"2019/12/27","30900","-1000","-3.13","31500","31600","30800","390531","12125444950","2475022143600","80097804"
"2019/12/26","31900","250","0.79","31800","31900","31550","207228","6575707500","2555119947600","80097804"
"2019/12/24","31650","-250","-0.78","31700","31950","31550","160040","5068968050","2535095496600","80097804"
"2019/12/23","31900","150","0.47","31650","31950","31550","188996","6004138250","2555119947600","80097804"
"2019/12/20","31750","300","0.95","31600","31750","31200","241631","7622351200","2543105277000","80097804"
"2019/12/19","31450","350","1.13","31150","31500","31000","206828","6480034500","2513621373600","79924368"
"2019/12/18","31100","150","0.48","30750","31250","30750","186322","5785674450","2485647844800","79924368"
"2019/12/17","30950","-50","-0.16","31000","31150","30500","321958","9913325650","2473659189600","79924368"
"2019/12/16","31000","-1000","-3.13","32000","32000","30900","396277","12393922600","2477655408000","79924368"
"2019/12/13","32000","500","1.59","31750","32000","31650","343289","10933641400","2557579776000","79924368"
"2019/12/12","31500","400","1.29","31200","31550","31000","536929","16879774600","2517617592000","79924368"
"2019/12/11","31100","250","0.81","30800","31200","30550","233200","7229169500","2485647844800","79924368"
"2019/12/10","30850","450","1.48","30350","31100","30350","266931","8224567400","2465666752800","79924368"
"2019/12/09","30400","0","0.00","30400","30750","30400","174283","5322283850","2429700787200","79924368"
"2019/12/06","30400","300","1.00","30250","30550","30000","242533","7341724300","2429700787200","79924368"
"2019/12/05","30100","0","0.00","30100","30500","29800","276092","8319387850","2405723476800","79924368"
"2019/12/04","30100","0","0.00","29900","30400","29650","239423","7201066100","2405723476800","79924368"
"2019/12/03","30100","400","1.35","29450","30150","28950","271993","8037023400","2405723476800","79924368"
"2019/12/02","29700","-300","-1.00","30200","30250","29450","327288","9739516800","2373753729600","79924368"
"2019/11/29","30000","-550","-1.80","30850","30850","29950","433441","13094255450","2397731040000","79924368"
"2019/11/28","30550","-400","-1.29","30900","31050","30400","365459","11194807050","2441689442400","79924368"
"2019/11/27","30950","-150","-0.48","31450","31550","30800","283825","8805973600","2473659189600","79924368"
"2019/11/26","31100","-850","-2.66","32000","32550","31100","665334","20953585150","2485647844800","79924368"
"2019/11/25","31950","250","0.79","31750","32200","31550","232020","7410451600","2553583557600","79924368"
"2019/11/22","31700","750","2.42","31050","31850","31050","216756","6842961850","2533602465600","79924368"
"2019/11/21","30950","-1050","-3.28","32050","32200","30750","388822","12101552700","2473659189600","79924368"
"2019/11/20","32000","-200","-0.62","32050","32200","31700","220216","7034025250","2557579776000","79924368"
"2019/11/19","32200","-250","-0.77","32350","32600","31850","210003","6750306000","2573564649600","79924368"
"2019/11/18","32450","-250","-0.76","32700","33100","32200","226789","7381247800","2593545741600","79924368"
"2019/11/15","32700","1450","4.64","31600","32950","31400","440805","14361769650","2613526833600","79924368"
"2019/11/14","31250","-750","-2.34","32000","32150","31150","353854","11113843450","2497636500000","79924368"
"2019/11/13","32000","-400","-1.23","32250","32500","31850","175862","5654018500","2557579776000","79924368"
"2019/11/12","32400","400","1.25","32000","32450","31850","194558","6250092100","2589549523200","79924368"
"2019/11/11","32000","-550","-1.69","32600","32650","31900","144345","4638844400","2557579776000","79924368"
"2019/11/08","32550","350","1.09","32250","32700","32150","225502","7312898750","2601538178400","79924368"
"2019/11/07","32200","0","0.00","31850","32300","31700","224655","7201100300","2573564649600","79924368"
"2019/11/06","32200","-550","-1.68","32800","32900","31850","322269","10392375000","2573564649600","79924368"
"2019/11/05","32750","1100","3.48","31650","32750","31600","421287","13608227450","2617523052000","79924368"
"2019/11/04","31650","950","3.09","31000","31700","30900","362600","11405428700","2529606247200","79924368"
"2019/11/01","30700","-200","-0.65","30900","31000","30700","229459","7065313950","2453678097600","79924368"
"2019/10/31","30900","50","0.16","30950","31250","30850","211499","6561915600","2469662971200","79924368"
"2019/10/30","30850","300","0.98","30650","31150","30600","370608","11428960600","2465666752800","79924368"
"2019/10/29","30550","-400","-1.29","31050","31200","30400","552402","16951601000","2441689442400","79924368"
"2019/10/28","30950","-150","-0.48","31350","31450","30800","214787","6651226150","2473659189600","79924368"
"2019/10/25","31100","-500","-1.58","31400","31550","30900","365055","11364764600","2485647844800","79924368"
"2019/10/24","31600","-300","-0.94","31950","32000","31250","259711","8191823400","2525610028800","79924368"
"2019/10/23","31900","-500","-1.54","32050","32300","31650","245193","7822478200","2549587339200","79924368"
"2019/10/22","32400","350","1.09","32200","32800","31800","266271","8629114450","2589549523200","79924368"
"2019/10/21","32050","-750","-2.29","32950","33200","32000","265679","8588700900","2561575994400","79924368"
"2019/10/18","32800","1100","3.47","32200","33400","32200","868849","28636623800","2621519270400","79924368"
"2019/10/17","31700","-200","-0.63","31900","32000","31550","205829","6539959700","2533602465600","79924368"
"2019/10/16","31900","250","0.79","31800","32250","31650","199467","6353196750","2549587339200","79924368"
"2019/10/15","31650","50","0.16","31550","32150","31450","232885","7397207200","2529606247200","79924368"
"2019/10/14","31600","750","2.43","31200","31750","31000","280525","8822370950","2525610028800","79924368"
"2019/10/11","30850","250","0.82","30950","31000","30450","419264","12897054250","2465666752800","79924368"
"2019/10/10","30600","-750","-2.39","31050","31250","30350","594155","18250060450","2445685660800","79924368"
"2019/10/08","31350","200","0.64","31200","31450","30950","279086","8700255900","2505628936800","79924368"
"2019/10/07","31150","-150","-0.48","31100","31550","30950","231934","7223442650","2489644063200","79924368"
"2019/10/04","31300","-700","-2.19","31800","32000","31000","317711","9956561100","2501632718400","79924368"
"2019/10/02","32000","-750","-2.29","32950","32950","32000","284647","9189493850","2557579776000","79924368"
"2019/10/01","32750","-250","-0.76","32650","33250","32500","228164","7506863700","2617523052000","79924368"
"2019/09/30","33000","800","2.48","32200","33100","31800","214447","6986936200","2637504144000","79924368"
"2019/09/27","32200","-600","-1.83","33000","33000","31850","298125","9589837950","2573564649600","79924368"
"2019/09/26","32800","250","0.77","32750","33350","32550","210883","6937950900","2621519270400","79924368"
"2019/09/25","32550","-1050","-3.13","33400","33600","32350","306474","10100211150","2601538178400","79924368"
"2019/09/24","33600","100","0.30","33200","33750","33200","191031","6415452200","2685458764800","79924368"
"2019/09/23","33500","-300","-0.89","33700","33950","33350","241975","8111812750","2677466328000","79924368"
"2019/09/20","33800","200","0.60","34000","34000","33300","301162","10097976000","2701443638400","79924368"
"2019/09/19","33600","-650","-1.90","34350","34400","33400","305756","10328972400","2685458764800","79924368"
"2019/09/18","34250","-750","-2.14","34850","34900","34100","302111","10370598350","2737409604000","79924368"
"2019/09/17","35000","-100","-0.28","34800","35250","34600","295123","10317872450","2797352880000","79924368"
"2019/09/16","35100","1300","3.85","34550","35500","34350","566826","19810668250","2805345316800","79924368"
"2019/09/11","33800","250","0.75","33950","34350","33700","459016","15607631850","2701443638400","79924368"
"2019/09/10","33550","800","2.44","33200","33950","32600","462618","15510691350","2681462546400","79924368"
"2019/09/09","32750","700","2.18","32100","33400","31850","379308","12467022550","2617523052000","79924368"
"2019/09/06","32050","-250","-0.77","32300","33050","32050","331520","10760566200","2561575994400","79924368"
"2019/09/05","32300","550","1.73","32000","32850","31950","340664","11058829850","2581557086400","79924368"
"2019/09/04","31750","-150","-0.47","31650","32150","31350","311554","9874309500","2537598684000","79924368"
"2019/09/03","31900","0","0.00","31950","32650","31750","239141","7683433200","2549587339200","79924368"
"2019/09/02","31900","-500","-1.54","34000","34650","31850","262257","8485234450","2549587339200","79924368"
"2019/08/30","32400","800","2.53","32000","32850","31800","382859","12424443500","2589549523200","79924368"
"2019/08/29","31600","200","0.64","31350","31850","31250","189331","5970670650","2525610028800","79924368"
"2019/08/28","31400","200","0.64","31200","31850","30950","287339","8990425450","2509625155200","79924368"
"2019/08/27","31200","200","0.65","31400","31800","30950","366621","11462502350","2493640281600","79924368"
"2019/08/26","31000","-650","-2.05","30900","31550","30900","167197","5223927000","2477655408000","79924368"
"2019/08/23","31650","-500","-1.56","31600","31950","31300","212050","6716015600","2529606247200","79924368"
"2019/08/22","32150","250","0.78","32100","32400","31800","242824","7789771100","2569568431200","79924368"
"2019/08/21","31900","50","0.16","31850","32450","31800","222977","7157711550","2549587339200","79924368"
"2019/08/20","31850","-50","-0.16","31650","32150","31400","260776","8300638250","2545591120800","79924368"
"2019/08/19","31900","1150","3.74","31000","32050","30950","265782","8414639900","2549587339200","79924368"
"2019/08/16","30750","-400","-1.28","30900","31050","30500","298803","9192475850","2457674316000","79924368"
"2019/08/14","31150","-250","-0.80","31800","31850","30950","455604","14202132400","2489644063200","79924368"
"2019/08/13","31400","-1800","-5.42","32700","32850","31200","591828","18733249450","2509625155200","79924368"
"2019/08/12","33200","600","1.84","32400","34400","32400","573146","19160499800","2653489017600","79924368"
"2019/08/09","32600","250","0.77","32400","32950","32050","274311","8937896400","2605534396800","79924368"
"2019/08/08","32350","1350","4.35","31300","32600","31150","490484","15796734750","2585553304800","79924368"
"2019/08/07","31000","-900","-2.82","31900","32100","30650","486620","15162963650","2477655408000","79924368"
"2019/08/06","31900","-550","-1.69","32000","32750","31500","424675","13665109650","2549587339200","79924368"
"2019/08/05","32450","-150","-0.46","32100","32950","31650","465488","15124139000","2593545741600","79924368"
"2019/08/02","32600","-650","-1.95","32950","33450","32600","235576","7749965250","2605534396800","79924368"
"2019/08/01","33250","-650","-1.92","33450","34050","33000","317212","10614060550","2657485236000","79924368"
"2019/07/31","33900","450","1.35","33150","34000","33150","321470","10866466200","2709436075200","79924368"
"2019/07/30","33450","200","0.60","33100","33850","33100","252083","8460857050","2673470109600","79924368"
"2019/07/29","33250","50","0.15","33200","33650","32300","440088","14555859000","2657485236000","79924368"
"2019/07/26","33200","-350","-1.04","33350","33650","32650","324958","10740809100","2653489017600","79924368"
"2019/07/25","33550","-950","-2.75","34350","34500","33100","583318","19478265400","2681462546400","79924368"
"2019/07/24","34500","-400","-1.15","34750","35100","34450","175120","6086778750","2757390696000","79924368"
"2019/07/23","34900","0","0.00","34900","35100","34600","229236","7990007250","2789360443200","79924368"
"2019/07/22","34900","100","0.29","34800","35050","34500","176993","6166276300","2789360443200","79924368"
"2019/07/19","34800","550","1.61","34450","35050","34400","308401","10721476450","2781368006400","79924368"
"2019/07/18","34250","-300","-0.87","34400","35200","34150","505267","17504689250","2736221574250","79889681"
"2019/07/17","34550","-1000","-2.81","35300","35650","34050","525663","18106763550","2760188478550","79889681"
"2019/07/16","35550","350","0.99","35450","35850","35400","249028","8877085950","2840078159550","79889681"
"2019/07/15","35200","-950","-2.63","36200","36300","35150","320528","11349179700","2812116771200","79889681"
"2019/07/12","36150","300","0.84","36050","36350","35650","251720","9085769150","2888011968150","79889681"
"2019/07/11","35850","200","0.56","35650","36300","35600","422555","15191678500","2864045063850","79889681"
"2019/07/10","35650","50","0.14","35850","36050","34950","600584","21286652350","2848067127650","79889681"
"2019/07/09","35600","-2300","-6.07","37700","37700","35600","1021937","36968343950","2844072643600","79889681"
"2019/07/08","37900","-1000","-2.57","38900","39050","37850","323414","12342516500","3027818909900","79889681"
"2019/07/05","38900","-250","-0.64","39250","39600","38350","351211","13625826850","3107708590900","79889681"
"2019/07/04","39150","-150","-0.38","39350","39700","38950","235459","9216840250","3127681011150","79889681"
"2019/07/03","39300","-750","-1.87","40400","40550","39150","338174","13396871300","3139664463300","79889681"
"2019/07/02","40050","-450","-1.11","40450","40800","39950","167110","6750000350","3199581724050","79889681"
"2019/07/01","40500","150","0.37","41050","41300","40500","225222","9183220300","3235532080500","79889681"
"2019/06/28","40350","-200","-0.49","40350","40950","39800","293263","11837245250","3223548628350","79889681"
"2019/06/27","40550","750","1.88","40000","40950","39750","351729","14264433050","3239526564550","79889681"
"2019/06/26","39800","-1100","-2.69","40600","40650","39100","529009","21050031100","3179609303800","79889681"
"2019/06/25","40900","-300","-0.73","41100","41900","40750","260026","10750984150","3267487952900","79889681"
"2019/06/24","41200","750","1.85","40950","41500","40850","220303","9074384150","3291454857200","79889681"
"2019/06/21","40450","-1400","-3.35","41550","42050","40450","496911","20336596300","3231537596450","79889681"
"2019/06/20","41850","50","0.12","41700","42150","41500","285358","11944386150","3343383149850","79889681"
"2019/06/19","41800","850","2.08","41350","41950","41200","326128","13608552550","3339388665800","79889681"
"2019/06/18","40950","-350","-0.85","40900","41400","40650","406475","16643822650","3271482436950","79889681"
"2019/06/17","41300","-1000","-2.36","42300","42300","41300","294759","12313428000","3299443825300","79889681"
"2019/06/14","42300","650","1.56","41650","42350","41650","526519","22210662700","3379333506300","79889681"
"2019/06/13","41650","-150","-0.36","41800","42150","41400","379467","15862968550","3327405213650","79889681"
"2019/06/12","41800","300","0.72","41550","42100","41450","333055","13937205700","3339388665800","79889681"
"2019/06/11","41500","0","0.00","41450","41750","41250","253417","10525308200","3315421761500","79889681"
"2019/06/10","41500","950","2.34","40750","41750","40550","425856","17576686950","3315421761500","79889681"
"2019/06/07","40550","-750","-1.82","41000","41300","40150","411334","16696627450","3239526564550","79889681"
"2019/06/05","41300","350","0.85","41400","41800","40950","426361","17652962050","3299443825300","79889681"
"2019/06/04","40950","450","1.11","40500","41350","40200","507298","20848751900","3271482436950","79889681"
"2019/06/03","40500","350","0.87","39750","40700","39650","418917","16897680150","3235532080500","79889681"
"2019/05/31","40150","-250","-0.62","40200","40500","39700","269658","10847857000","3207570692150","79889681"
"2019/05/30","40400","700","1.76","39250","40650","38750","455182","18141439000","3227543112400","79889681"
"2019/05/29","39700","-700","-1.73","40200","40300","39050","391483","15504281800","3171620335700","79889681"
"2019/05/28","40400","1150","2.93","39350","40550","39350","693142","27926519150","3227543112400","79889681"
"2019/05/27","39250","200","0.51","39050","39750","38700","282727","11140372900","3135669979250","79889681"
"2019/05/24","39050","-500","-1.26","38950","39800","38700","339972","13385860150","3119692043050","79889681"
"2019/05/23","39550","700","1.80","39000","39750","38300","372348","14553452800","3159636883550","79889681"
"2019/05/22","38850","250","0.65","38800","39250","38400","332676","12910318000","3103714106850","79889681"
"2019/05/21","38600","-400","-1.03","38500","39000","38400","350900","13588242550","3083741686600","79889681"
"2019/05/20","39000","-500","-1.27","39150","40100","38950","203852","8006550650","3115697559000","79889681"
"2019/05/17","39500","600","1.54","38950","40650","38950","442539","17714735100","3155642399500","79889681"
"2019/05/16","38900","-600","-1.52","39550","39700","38700","237177","9267899650","3105009942300","79820307"
"2019/05/15","39500","1000","2.60","38350","39500","38100","316328","12376166200","3152902126500","79820307"
"2019/05/14","38500","1000","2.67","37100","38850","37100","383389","14680960600","3073081819500","79820307"
"2019/05/13","37500","-550","-1.45","37750","38400","37400","303654","11485433600","2993261512500","79820307"
"2019/05/10","38050","-350","-0.91","38850","39150","37850","392343","15010869350","3037162681350","79820307"
"2019/05/09","38400","-1900","-4.71","39800","40200","38400","470394","18322192750","3065099788800","79820307"
"2019/05/08","40300","200","0.50","39600","40300","39600","272162","10903252900","3216758372100","79820307"
"2019/05/07","40100","-300","-0.74","39750","40100","39250","391555","15549205600","3200794310700","79820307"
"2019/05/03","40400","-250","-0.62","40700","41250","40200","252465","10210264600","3224740402800","79820307"
"2019/05/02","40650","50","0.12","40600","41300","40250","486163","19901043850","3244695479550","79820307"
"2019/04/30","40600","100","0.25","40700","41400","40050","672980","27371983800","3240704464200","79820307"
"2019/04/29","40500","950","2.40","39600","40500","39150","817354","32881229150","3232722433500","79820307"
"2019/04/26","39550","1100","2.86","38800","39550","38400","716398","27942673475","3156893141850","79820307"
"2019/04/25","38450","300","0.79","38200","38550","38050","245618","9398246450","3069090804150","79820307"
"2019/04/24","38150","-900","-2.30","39200","39450","38050","508516","19648737800","3045144712050","79820307"
"2019/04/23","39050","150","0.39","38900","39150","38600","283319","11004778100","3116982988350","79820307"
"2019/04/22","38900","-200","-0.51","39200","39350","38700","290928","11312791600","3105009942300","79820307"
"2019/04/19","39100","400","1.03","38850","39300","38550","357778","13959351700","3120974003700","79820307"
"2019/04/18","38700","-1300","-3.25","39900","40250","38350","818880","31955432750","3089045880900","79820307"
"2019/04/17","40000","-50","-0.12","40150","40250","39600","422196","16891113050","3192812280000","79820307"
"2019/04/16","40050","750","1.91","39300","40100","39250","477534","19038530700","3196803295350","79820307"
"2019/04/15","39300","-300","-0.76","39800","40100","39150","605590","23872902150","3136938065100","79820307"
"2019/04/12","39600","-550","-1.37","40100","40200","39400","650654","25845267500","3160884157200","79820307"
"2019/04/11","40150","300","0.75","40100","40500","39850","925627","37095133350","3204785326050","79820307"
"2019/04/10","39850","-1500","-3.63","41350","41350","39800","1778428","71190065150","3180839233950","79820307"
"2019/04/09","41350","-850","-2.01","42100","42400","41150","605440","25140241400","3300569694450","79820307"
"2019/04/08","42200","-700","-1.63","42950","43100","42000","503999","21354774650","3368416955400","79820307"
"2019/04/05","42900","0","0.00","43050","43100","42400","369444","15776274400","3424291170300","79820307"
"2019/04/04","42900","-200","-0.46","43150","43200","42600","324766","13919769950","3424291170300","79820307"
"2019/04/03","43100","300","0.70","42450","43150","42250","340610","14579768100","3440255231700","79820307"
"2019/04/02","42800","100","0.23","43400","43400","42400","222183","9502508500","3416309139600","79820307"
"2019/04/01","42700","100","0.23","42900","43150","42250","309084","13209438300","3408327108900","79820307"
"2019/03/29","42600","1650","4.03","41200","42600","40900","537515","22659409400","3400345078200","79820307"
"2019/03/28","40950","-500","-1.21","41800","42200","40750","377284","15579451200","3268641571650","79820307"
"2019/03/27","41450","-150","-0.36","42050","42400","41400","300886","12601535250","3308551725150","79820307"
"2019/03/26","41600","700","1.71","41000","41650","41000","331057","13712254326","3320524771200","79820307"
"2019/03/25","40900","-750","-1.80","41350","41400","40600","454207","18584123900","3264650556300","79820307"
"2019/03/22","41650","-950","-2.23","42400","42500","41300","705783","29368384750","3324515786550","79820307"
"2019/03/21","42600","-1400","-3.18","43850","44150","42300","646074","27686751600","3400345078200","79820307"
"2019/03/20","44000","300","0.69","43550","44050","43300","353082","15441938950","3512093508000","79820307"
"2019/03/19","43700","600","1.39","43900","44150","43500","485112","21278399405","3488147415900","79820307"
"2019/03/18","43100","-500","-1.15","43250","43650","42850","265280","11447286350","3432032699900","79629529"
"2019/03/15","43600","2200","5.31","41850","43600","41800","929803","40139116300","3471847464400","79629529"
"2019/03/14","41400","-300","-0.72","41750","42300","41250","815232","33995909500","3296662500600","79629529"
"2019/03/13","41700","-50","-0.12","41550","41700","40900","366559","15123798800","3320551359300","79629529"
"2019/03/12","41750","150","0.36","42000","42300","41450","271196","11313875950","3324532835750","79629529"
"2019/03/11","41600","250","0.60","41400","42050","40950","270615","11226575700","3312588406400","79629529"
"2019/03/08","41350","-1050","-2.48","42350","42350","41150","362484","15068226900","3292681024150","79629529"
"2019/03/07","42400","350","0.83","42250","42950","41950","453985","19296021450","3376292029600","79629529"
"2019/03/06","42050","650","1.57","41450","42200","41150","446270","18715616200","3348421694450","79629529"
"2019/03/05","41400","-250","-0.60","41500","41950","40750","659911","27224782400","3296662500600","79629529"
"2019/03/04","41650","-1150","-2.69","42450","42550","41450","881746","37001745850","3316569882850","79629529"
"2019/02/28","42800","-550","-1.27","43450","43850","42600","664453","28667584800","3408143841200","79629529"
"2019/02/27","43350","-1200","-2.69","44600","44650","43000","1033512","44980135400","3451940082150","79629529"
"2019/02/26","44550","-1750","-3.78","45900","46000","44550","864547","38754031400","3547495516950","79629529"
"2019/02/25","46300","250","0.54","46600","46700","45850","352030","16253005200","3686847192700","79629529"
"2019/02/22","46050","-50","-0.11","46100","46950","45850","384330","17789760700","3666939810450","79629529"
"2019/02/21","46100","550","1.21","45550","46100","45300","326488","14929525600","3670921286900","79629529"
"2019/02/20","45550","-600","-1.30","46300","46550","45450","401479","18323621400","3627125045950","79629529"
"2019/02/19","46150","150","0.33","46250","46700","45800","222745","10319749700","3674902763350","79629529"
"2019/02/18","46000","-350","-0.76","46400","46450","45700","272557","12534839150","3654046662000","79435797"
"2019/02/15","46350","-650","-1.38","46600","47050","46100","294424","13669833500","3681849190950","79435797"
"2019/02/14","47000","500","1.08","46700","47000","45550","374190","17306175200","3733482459000","79435797"
"2019/02/13","46500","400","0.87","46300","47900","46250","542069","25575878850","3693764560500","79435797"
"2019/02/12","46100","-100","-0.22","45950","46600","45950","245782","11374018100","3661990241700","79435797"
"2019/02/11","46200","150","0.33","46300","46850","45950","204816","9488099200","3669933821400","79435797"
"2019/02/08","46050","-800","-1.71","46500","46800","45750","305839","14077164950","3658018451850","79435797"
"2019/02/07","46850","100","0.21","47500","47600","46400","364717","17083733900","3721567089450","79435797"
"2019/02/01","46750","-300","-0.64","46650","47450","46600","308929","14490773500","3713623509750","79435797"
"2019/01/31","47050","-550","-1.16","48250","48250","46600","417289","19637422000","3737454248850","79435797"
"2019/01/30","47600","1600","3.48","47300","48150","46600","681678","32359313900","3781143937200","79435797"
"2019/01/29","46000","-500","-1.08","46400","46850","45250","453751","20807747750","3654046662000","79435797"
"2019/01/28","46500","-900","-1.90","47250","47400","46300","312990","14589714000","3693764560500","79435797"
"2019/01/25","47400","-150","-0.32","47000","47500","46800","303946","14326261600","3765256777800","79435797"
"2019/01/24","47550","1650","3.59","46000","47550","45700","581136","27415687350","3777172147350","79435797"
"2019/01/23","45900","1650","3.73","44450","45900","44350","383412","17380804100","3646103082300","79435797"
"2019/01/22","44250","-950","-2.10","45100","45650","43800","378398","16744022600","3515034017250","79435797"
"2019/01/21","45200","-250","-0.55","45600","45950","45150","203683","9262972850","3590498024400","79435797"
"2019/01/18","45450","750","1.68","45000","45450","44200","307836","13846706150","3610356973650","79435797"
"2019/01/17","44700","-800","-1.76","45200","45600","44250","298681","13386287150","3544578045600","79297048"
"2019/01/16","45500","1650","3.76","44000","46450","44000","676712","30789090150","3608015684000","79297048"
"2019/01/15","43850","400","0.92","43500","44100","43350","341735","15001415410","3477175554800","79297048"
"2019/01/14","43450","-200","-0.46","43700","44100","42700","484320","20977341050","3445456735600","79297048"
"2019/01/11","43650","-1500","-3.32","45050","45150","43350","584277","25631270900","3461316145200","79297048"
"2019/01/10","45150","800","1.80","44400","45500","43550","482188","21659290150","3580261717200","79297048"
"2019/01/09","44350","1000","2.31","43450","44400","43450","318185","14027613650","3516824078800","79297048"
"2019/01/08","43350","-50","-0.12","43400","44400","43050","263244","11482939050","3437527030800","79297048"
"2019/01/07","43400","1100","2.60","43500","44550","42500","631397","27573990900","3441491883200","79297048"
"2019/01/04","42300","50","0.12","42150","42400","40800","484998","20132487350","3354265130400","79297048"
"2019/01/03","42250","100","0.24","42150","42900","41350","397105","16708218100","3350300278000","79297048"
"2019/01/02","42150","-1600","-3.66","44000","44400","42050","344776","14728939450","3342370573200","79297048"
"2018/12/28","43750","-750","-1.69","44000","44600","43600","460584","22146125250","3469245850000","79297048"
"2018/12/27","44500","2100","4.95","43150","44500","42800","707136","31036304600","3528718636000","79297048"
"2018/12/26","42400","-1450","-3.31","42650","43150","42200","619047","26378496200","3362194835200","79297048"
"2018/12/24","43850","-1400","-3.09","45200","45200","43550","540511","23785596550","3477175554800","79297048"
"2018/12/21","45250","-1200","-2.58","46400","46400","44100","864298","38687465650","3588191422000","79297048"
"2018/12/20","46450","300","0.65","46100","46700","45450","409376","18992105800","3683347879600","79297048"
"2018/12/19","46150","-1250","-2.64","47650","47900","45450","641572","29521768050","3659558765200","79297048"
"2018/12/18","47400","-350","-0.73","47050","48250","46650","427817","20325533650","3757221150600","79266269"
"2018/12/17","47750","150","0.32","47850","48050","47100","392617","18689937800","3784964344750","79266269"
"2018/12/14","47600","200","0.42","47450","47950","46650","557451","26383479300","3773074404400","79266269"
"2018/12/13","47400","3050","6.88","44600","47400","43950","925143","43052042950","3757221150600","79266269"
"2018/12/12","44350","700","1.60","43850","44950","43650","536459","23863323650","3515459030150","79266269"
"2018/12/11","43650","550","1.28","43450","43850","42150","379391","16389397400","3459972641850","79266269"
"2018/12/10","43100","-650","-1.49","42850","43900","42450","460543","19852916500","3416376193900","79266269"
"2018/12/07","43750","-500","-1.13","44800","44850","42700","658949","28573818600","3467899268750","79266269"
"2018/12/06","44250","-500","-1.12","44900","45150","43000","519017","22797235250","3507532403250","79266269"
"2018/12/05","44750","-100","-0.22","44300","45550","43700","566078","25131093900","3547165537750","79266269"
"2018/12/04","44850","-100","-0.22","44950","45600","44500","400944","18029097600","3555092164650","79266269"
"2018/12/03","44950","1350","3.10","44200","45050","44150","552523","24748826100","3563018791550","79266269"
"2018/11/30","43600","650","1.51","43100","44850","43000","1247952","54647740900","3456009328400","79266269"
"2018/11/29","42950","600","1.42","43050","43700","42650","586241","25318423850","3404486253550","79266269"
"2018/11/28","42350","1200","2.92","41200","42550","40700","559371","23424827550","3356926492150","79266269"
"2018/11/27","41150","1350","3.39","40150","41150","39850","551546","22370501050","3261806969350","79266269"
"2018/11/26","39800","450","1.14","39750","40050","39300","492577","19547357950","3154797506200","79266269"
"2018/11/23","39350","0","0.00","39600","40050","38700","648784","25449431100","3119127685150","79266269"
"2018/11/22","39350","-1700","-4.14","41050","41200","38850","989048","39154622550","3119127685150","79266269"
"2018/11/21","41050","-1250","-2.96","41550","41650","40650","539054","22091755700","3253880342450","79266269"
"2018/11/20","42300","-350","-0.82","42100","42350","41600","318624","13372114650","3352963178700","79266269"
"2018/11/19","42650","250","0.59","42700","43350","42150","359315","15327998300","3380706372850","79266269"
"2018/11/16","42400","850","2.05","41950","42500","41300","382800","16160987300","3344711661600","78884709"
"2018/11/15","41550","950","2.34","40600","41600","40400","443250","18237423400","3277659658950","78884709"
"2018/11/14","40600","-1900","-4.47","42450","42450","40250","929325","37805430950","3202719185400","78884709"
"2018/11/13","42500","0","0.00","42000","42700","41100","652883","27298570450","3352600132500","78884709"
"2018/11/12","42500","1150","2.78","41250","42850","40800","498061","21103976250","3352600132500","78884709"
"2018/11/09","41350","-50","-0.12","41650","41900","41000","356190","14768046150","3261882717150","78884709"
"2018/11/08","41400","1050","2.60","41100","42400","41050","620777","25844704500","3265826952600","78884709"
"2018/11/07","40350","-1150","-2.77","41850","42650","39900","1010457","41679588550","3182998008150","78884709"
