,일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
528,2019/09/30,67400,700,1.05,66300,67600,66000,364683,24538560300,11029862663600,163647814
527,2019/10/01,66500,-900,-1.34,67200,67300,66200,488507,32482207500,10882579631000,163647814
526,2019/10/02,66300,-200,-0.3,66500,66900,66000,394430,26246704200,10849850068200,163647814
525,2019/10/04,66400,100,0.15,66100,66900,65800,352541,23433635300,10866214849600,163647814
524,2019/10/07,69400,3000,4.52,66400,69700,66400,955986,65223530600,11357158291600,163647814
523,2019/10/08,68300,-1100,-1.59,69600,69600,67900,894099,61209817800,11177145696200,163647814
522,2019/10/10,68300,0,0.0,67900,69000,67800,808616,55412708900,11177145696200,163647814
521,2019/10/11,68800,500,0.73,69100,69500,68700,374565,25821892900,11258969603200,163647814
520,2019/10/14,68900,100,0.15,69600,70100,68800,360306,24968343200,11275334384600,163647814
519,2019/10/15,69500,600,0.87,68900,69600,68800,442758,30661148500,11373523073000,163647814
518,2019/10/16,70300,800,1.15,70000,70300,69700,392730,27524939800,11504441324200,163647814
517,2019/10/17,68800,-1500,-2.13,70300,70300,68300,541697,37372577700,11258969603200,163647814
516,2019/10/18,68800,0,0.0,68600,69500,68400,293636,20251271400,11258969603200,163647814
515,2019/10/21,69100,300,0.44,69300,69400,68700,208431,14393906600,11308063947400,163647814
514,2019/10/22,69400,300,0.43,69100,69700,69100,283529,19667411500,11357158291600,163647814
513,2019/10/23,68600,-800,-1.15,69200,69400,68400,290288,19951511600,11226240040400,163647814
512,2019/10/24,69000,400,0.58,68800,69200,68000,327266,22488583400,11291699166000,163647814
511,2019/10/25,68200,-800,-1.16,68600,69100,67600,415169,28280440900,11160780914800,163647814
510,2019/10/28,68800,600,0.88,68700,69200,68400,204867,14100034300,11258969603200,163647814
509,2019/10/29,69000,200,0.29,69400,69600,68800,307860,21280889800,11291699166000,163647814
508,2019/10/30,68500,-500,-0.72,69300,69600,68200,332728,22911826900,11209875259000,163647814
507,2019/10/31,66900,-1600,-2.34,68800,69600,66600,1094750,73493556900,10948038756600,163647814
506,2019/11/01,67200,300,0.45,66800,67400,66100,404075,27060899900,10997133100800,163647814
505,2019/11/04,67100,-100,-0.15,67700,67800,67100,450676,30375605000,10980768319400,163647814
504,2019/11/05,68300,1200,1.79,67200,68400,67200,549499,37328955700,11177145696200,163647814
503,2019/11/06,68700,400,0.59,68500,69000,68200,417686,28654537300,11242604821800,163647814
502,2019/11/07,69100,400,0.58,68600,69400,68200,427382,29493884800,11308063947400,163647814
501,2019/11/08,69400,300,0.43,69300,69800,68800,353530,24493779900,11357158291600,163647814
500,2019/11/11,69300,-100,-0.14,69400,69600,68600,278287,19242854100,11340793510200,163647814
499,2019/11/12,69000,-300,-0.43,69400,69900,68600,311635,21485672400,11291699166000,163647814
498,2019/11/13,68800,-200,-0.29,69000,69000,67900,366473,25060958500,11258969603200,163647814
497,2019/11/14,69000,200,0.29,68200,69200,68200,305427,21056850400,11291699166000,163647814
496,2019/11/15,70500,1500,2.17,69000,70700,69000,728818,51154274200,11537170887000,163647814
495,2019/11/18,71500,1000,1.42,70700,72200,70400,609015,43628310800,11700818701000,163647814
494,2019/11/19,71900,400,0.56,71200,72500,70900,538536,38780721300,11766277826600,163647814
493,2019/11/20,70900,-1000,-1.39,71500,71800,70300,479826,34034356900,11602630012600,163647814
492,2019/11/21,70400,-500,-0.71,70700,71300,69700,475086,33397536600,11520806105600,163647814
491,2019/11/22,70100,-300,-0.43,70200,70600,69500,267673,18706859700,11471711761400,163647814
490,2019/11/25,71400,1300,1.85,70500,71400,70200,380355,27042173100,11684453919600,163647814
489,2019/11/26,70900,-500,-0.7,71400,71900,70900,697121,49630945100,11602630012600,163647814
488,2019/11/27,71500,600,0.85,71500,72000,71000,292977,20973787700,11700818701000,163647814
487,2019/11/28,71000,-500,-0.7,71400,71600,70200,259491,18387695600,11618994794000,163647814
486,2019/11/29,69900,-1100,-1.55,71200,71200,69700,350465,24551106100,11438982198600,163647814
485,2019/12/02,70300,400,0.57,70000,70400,69800,237237,16658676600,11504441324200,163647814
484,2019/12/03,70500,200,0.28,69800,70500,69400,217447,15249954700,11537170887000,163647814
483,2019/12/04,70000,-500,-0.71,69600,70100,69400,294889,20570411500,11455346980000,163647814
482,2019/12/05,70000,0,0.0,70200,70600,69300,295956,20668190700,11455346980000,163647814
481,2019/12/06,70200,200,0.29,69700,70200,69500,272392,19047021800,11488076542800,163647814
480,2019/12/09,69100,-1100,-1.57,70400,70500,68700,436982,30279501100,11308063947400,163647814
479,2019/12/10,71200,2100,3.04,69300,71200,69200,575566,40675878200,11651724356800,163647814
478,2019/12/11,71200,0,0.0,71400,71500,70400,339949,24115634300,11651724356800,163647814
477,2019/12/12,71700,500,0.7,71200,72100,71000,979009,70215592700,11733548263800,163647814
476,2019/12/13,72200,500,0.7,72500,72800,72100,405472,29322402300,11815372170800,163647814
475,2019/12/16,72000,-200,-0.28,72200,72400,71700,271523,19562200200,11782642608000,163647814
474,2019/12/17,72400,400,0.56,72200,73100,72100,455261,33072426500,11848101733600,163647814
473,2019/12/18,72500,100,0.14,72400,72900,71700,399504,28883547900,11864466515000,163647814
472,2019/12/19,72500,0,0.0,72200,72600,71800,302037,21858187200,11864466515000,163647814
471,2019/12/20,72500,0,0.0,72700,72700,71600,403031,29102505200,11864466515000,163647814
470,2019/12/23,72500,0,0.0,72600,72600,71900,257344,18596156600,11864466515000,163647814
469,2019/12/24,71900,-600,-0.83,72500,72700,71900,220741,15922887600,11766277826600,163647814
468,2019/12/26,71300,-600,-0.83,72000,72200,71200,372424,26629458600,11668089138200,163647814
467,2019/12/27,71800,500,0.7,71300,72100,71100,498244,35714136300,11749913045200,163647814
466,2019/12/30,72100,300,0.42,71800,72200,71600,283273,20383657900,11799007389400,163647814
465,2020/01/02,71000,-1100,-1.53,71800,72100,71000,284758,20296939400,11618994794000,163647814
464,2020/01/03,71100,100,0.14,71400,71900,70800,369493,26324361900,11635359575400,163647814
463,2020/01/06,69900,-1200,-1.69,70300,70500,69600,337026,23580739600,11438982198600,163647814
462,2020/01/07,70300,400,0.57,69800,70600,69800,265311,18652846300,11504441324200,163647814
461,2020/01/08,67500,-2800,-3.98,70300,70300,67000,937438,64136743100,11046227445000,163647814
460,2020/01/09,66600,-900,-1.33,68100,68300,66100,1565867,104665440200,10898944412400,163647814
459,2020/01/10,66800,200,0.3,67000,67500,66400,797710,53265395800,10931673975200,163647814
458,2020/01/13,66600,-200,-0.3,66900,67000,66200,600906,40012303700,10898944412400,163647814
457,2020/01/14,68300,1700,2.55,67200,69400,67100,1081428,74104479100,11177145696200,163647814
456,2020/01/15,69600,1300,1.9,68800,70000,68600,698052,48455791100,11389887854400,163647814
455,2020/01/16,69900,300,0.43,69800,70000,68900,440562,30599502700,11438982198600,163647814
454,2020/01/17,69200,-700,-1.0,69800,70200,68900,464204,32172121400,11324428728800,163647814
453,2020/01/20,71200,2000,2.89,69600,71700,69400,894609,63468963900,11651724356800,163647814
452,2020/01/21,70100,-1100,-1.54,71400,71600,70100,379059,26760572100,11471711761400,163647814
451,2020/01/22,70400,300,0.43,69800,70500,68600,546215,38051183700,11520806105600,163647814
450,2020/01/23,69000,-1400,-1.99,69600,69700,68600,604024,41704984800,11291699166000,163647814
449,2020/01/28,67100,-1900,-2.75,66600,67500,66600,729302,48842249300,10980768319400,163647814
448,2020/01/29,67200,100,0.15,67100,68000,66900,585990,39488238700,10997133100800,163647814
447,2020/01/30,67200,0,0.0,67000,67800,66900,549972,36959367800,10997133100800,163647814
446,2020/01/31,65900,-1300,-1.93,67200,67600,65800,697360,46303911000,10784390942600,163647814
445,2020/02/03,64900,-1000,-1.52,65400,65600,64100,797729,51714739400,10620743128600,163647814
444,2020/02/04,65100,200,0.31,64400,65400,64400,716163,46530479800,10653472691400,163647814
443,2020/02/05,65200,100,0.15,65600,65700,64800,657342,42846380100,10669837472800,163647814
442,2020/02/06,66800,1600,2.45,65600,67000,65500,635295,42312124700,10931673975200,163647814
441,2020/02/07,67300,500,0.75,66700,67400,66500,519466,34804697900,11013497882200,163647814
440,2020/02/10,67000,-300,-0.45,67000,67000,66100,364246,24243161900,10964403538000,163647814
439,2020/02/11,67200,200,0.3,67500,67600,66800,462160,31061952300,10997133100800,163647814
438,2020/02/12,67900,700,1.04,67000,68300,67000,487071,32983429900,11111686570600,163647814
437,2020/02/13,67100,-800,-1.18,68200,68400,67000,699540,47147310000,10980768319400,163647814
436,2020/02/14,67000,-100,-0.15,67200,67600,66700,354348,23802470800,10964403538000,163647814
435,2020/02/17,67000,0,0.0,66900,67300,66000,560384,37309104100,10964403538000,163647814
434,2020/02/18,68900,1900,2.84,67900,70000,67700,1338368,92447713500,11275334384600,163647814
433,2020/02/19,68800,-100,-0.15,69300,69400,68000,636116,43696308600,11258969603200,163647814
432,2020/02/20,67200,-1600,-2.33,68700,69000,66700,677402,45587884500,10997133100800,163647814
431,2020/02/21,66100,-1100,-1.64,66000,67000,65800,531902,35223888600,10817120505400,163647814
430,2020/02/24,63300,-2800,-4.24,64800,65000,63100,874557,55658331100,10358906626200,163647814
429,2020/02/25,63000,-300,-0.47,62200,63500,62100,956415,60036326100,10309812282000,163647814
428,2020/02/26,63300,300,0.48,62100,63700,61500,607215,38198836300,10358906626200,163647814
427,2020/02/27,62400,-900,-1.42,63000,63600,62000,524379,32830864200,10211623593600,163647814
426,2020/02/28,60400,-2000,-3.21,61400,61700,60000,932828,56507160500,9884327965600,163647814
425,2020/03/02,60100,-300,-0.5,60300,61200,59600,711979,42918418760,9835233621400,163647814
424,2020/03/03,60200,100,0.17,61500,61700,60000,587763,35691817300,9851598402800,163647814
423,2020/03/04,60600,400,0.66,60100,61200,60100,520867,31642157300,9917057528400,163647814
422,2020/03/05,61500,900,1.49,61300,61900,60800,573595,35257814900,10064340561000,163647814
421,2020/03/06,60300,-1200,-1.95,60900,61100,60200,542438,32826572800,9867963184200,163647814
420,2020/03/09,57800,-2500,-4.15,59000,59300,57500,1001568,58214072500,9458843649200,163647814
419,2020/03/10,60000,2200,3.81,58800,61400,58400,1500440,90474070500,9818868840000,163647814
418,2020/03/11,59000,-1000,-1.67,60000,61000,58100,938290,55445592400,9655221026000,163647814
417,2020/03/12,55500,-3500,-5.93,58900,58900,55000,1649095,92478199500,9082453677000,163647814
416,2020/03/13,52500,-3000,-5.41,51100,54500,50600,1968749,102737670000,8591510235000,163647814
415,2020/03/16,50400,-2100,-4.0,53100,54200,50400,948845,49270721600,8247849825600,163647814
414,2020/03/17,49450,-950,-1.88,48000,52000,48000,1004008,50267111550,8092384402300,163647814
413,2020/03/18,48000,-1450,-2.93,50200,50800,47700,886739,43923851650,7855095072000,163647814
412,2020/03/19,43650,-4350,-9.06,48900,49600,43650,1601945,72778894850,7143227081100,163647814
411,2020/03/20,45100,1450,3.32,44600,45700,43550,1539670,68841349250,7380516411400,163647814
410,2020/03/23,41850,-3250,-7.21,42350,42850,41600,1186795,49923250250,6848661015900,163647814
409,2020/03/24,44400,2550,6.09,42700,44450,42200,1316623,57396294250,7265962941600,163647814
408,2020/03/25,48500,4100,9.23,48400,48850,46800,1506779,72223060200,7936918979000,163647814
407,2020/03/26,49000,500,1.03,49450,51300,48600,1377158,69274094600,8018742886000,163647814
406,2020/03/27,49400,400,0.82,51300,51500,48000,1110394,55232931750,8084202011600,163647814
405,2020/03/30,48500,-900,-1.82,48400,49200,47100,937027,45232897550,7936918979000,163647814
404,2020/03/31,48200,-300,-0.62,49100,49500,47600,1106424,53743908550,7887824634800,163647814
403,2020/04/01,48100,-100,-0.21,48250,50800,47850,1298461,64179570100,7871459853400,163647814
402,2020/04/02,49300,1200,2.49,49100,50000,48500,1071663,52920451700,8067837230200,163647814
401,2020/04/03,49850,550,1.12,50100,51200,49200,963015,48220499550,8157843527900,163647814
400,2020/04/06,51100,1250,2.51,50400,51100,49900,868309,43864784100,8362403295400,163647814
399,2020/04/07,54500,3400,6.65,52500,55600,50900,2123508,112875291800,8918805863000,163647814
398,2020/04/08,53300,-1200,-2.2,54800,54800,53300,1593974,85861590200,8722428486200,163647814
397,2020/04/09,54200,900,1.69,54200,54300,53300,926771,49849431600,8869711518800,163647814
396,2020/04/10,53800,-400,-0.74,54100,54100,53300,687486,36915695200,8804252393200,163647814
395,2020/04/13,53200,-600,-1.12,53800,54100,52800,626957,33530955600,8706063704800,163647814
394,2020/04/14,53600,400,0.75,53600,53900,53000,922591,47759156300,8771522830400,163647814
393,2020/04/16,53500,-100,-0.19,53100,53600,52500,788724,41864417500,8755158049000,163647814
392,2020/04/17,54500,1000,1.87,54300,55900,53900,1414373,77429599300,8918805863000,163647814
391,2020/04/20,53800,-700,-1.28,54700,54800,53500,809110,43832695800,8804252393200,163647814
390,2020/04/21,52600,-1200,-2.23,53400,53500,51700,1029388,54065376800,8607875016400,163647814
389,2020/04/22,52400,-200,-0.38,52000,52400,51300,727548,37693580000,8575145453600,163647814
388,2020/04/23,53300,900,1.72,52700,53500,52500,702412,37248266800,8722428486200,163647814
387,2020/04/24,52600,-700,-1.31,52800,53200,52300,529035,27906644200,8607875016400,163647814
386,2020/04/27,53400,800,1.52,52800,53800,52700,561740,29964721600,8738793267600,163647814
385,2020/04/28,53600,200,0.37,53800,54500,53100,712240,38318855800,8771522830400,163647814
384,2020/04/29,54900,1300,2.43,53900,55100,53600,1017067,55621978200,8984264988600,163647814
383,2020/05/04,55200,300,0.55,54000,55800,53400,1119161,61261748000,9033359332800,163647814
382,2020/05/06,55500,300,0.54,56300,56400,55200,805783,44790457600,9082453677000,163647814
381,2020/05/07,54700,-800,-1.44,55100,55100,54100,754248,41189927900,8951535425800,163647814
380,2020/05/08,55200,500,0.91,55000,55500,54900,632501,34901081000,9033359332800,163647814
379,2020/05/11,54500,-700,-1.27,55400,55700,54300,536547,29508196000,8918805863000,163647814
378,2020/05/12,54500,0,0.0,54600,55400,54000,707739,38770123600,8918805863000,163647814
377,2020/05/13,55000,500,0.92,53800,55000,53600,577061,31407200100,9000629770000,163647814
376,2020/05/14,54200,-800,-1.45,54500,54900,53900,593689,32207310800,8869711518800,163647814
375,2020/05/15,54400,200,0.37,54200,54500,53400,504474,27214744400,8902441081600,163647814
374,2020/05/18,56400,2000,3.68,54800,56400,54400,1005066,55771899300,9229736709600,163647814
373,2020/05/19,58200,1800,3.19,57800,58600,57200,1138915,65964173400,9524302774800,163647814
372,2020/05/20,58000,-200,-0.34,57700,58000,57100,552137,31810388400,9491573212000,163647814
371,2020/05/21,57200,-800,-1.38,58000,58300,57000,709139,40694192900,9360654960800,163647814
370,2020/05/22,56300,-900,-1.57,57200,57300,55900,518452,29244707400,9213371928200,163647814
369,2020/05/25,56100,-200,-0.36,56600,56600,55400,478311,26725996400,9180642365400,163647814
368,2020/05/26,57100,1000,1.78,56300,57800,56200,674912,38577581600,9344290179400,163647814
367,2020/05/27,59500,2400,4.2,57500,60000,57400,1707086,100763339600,9737044933000,163647814
366,2020/05/28,58500,-1000,-1.68,59700,59800,57400,1094166,64077746200,9573397119000,163647814
365,2020/05/29,59300,800,1.37,57900,59300,57500,900113,52698557300,9704315370200,163647814
364,2020/06/01,59200,-100,-0.17,59000,59500,58500,550906,32554845600,9687950588800,163647814
363,2020/06/02,60000,800,1.35,59200,61000,59200,846026,50859667500,9818868840000,163647814
362,2020/06/03,62100,2100,3.5,60500,62400,60500,1433963,88472370400,10162529249400,163647814
361,2020/06/04,62200,100,0.16,62800,63100,61200,934862,57912150500,10178894030800,163647814
360,2020/06/05,63000,800,1.29,62200,63000,61700,860924,53776375500,10309812282000,163647814
359,2020/06/08,64000,1000,1.59,64500,64500,63000,975466,62295385400,10473460096000,163647814
358,2020/06/09,66600,2600,4.06,64800,67100,64500,1897513,125498125700,10898944412400,163647814
357,2020/06/10,70100,3500,5.26,67400,70400,66600,2744224,190185515700,11471711761400,163647814
356,2020/06/11,69000,-1100,-1.57,69500,70800,67500,1942350,134048422300,11291699166000,163647814
355,2020/06/12,67800,-1200,-1.74,65300,68900,65200,1689624,113078651000,11095321789200,163647814
354,2020/06/15,62900,-4900,-7.23,67000,67100,62800,1545344,100477013000,10293447500600,163647814
353,2020/06/16,65200,2300,3.66,65100,66100,64400,1220699,79567842100,10669837472800,163647814
352,2020/06/17,68200,3000,4.6,64700,68300,64600,1576915,105137197800,11160780914800,163647814
351,2020/06/18,67800,-400,-0.59,68000,69200,66900,946224,64529778400,11095321789200,163647814
350,2020/06/19,68800,1000,1.47,68500,68800,65900,861053,58094278300,11258969603200,163647814
349,2020/06/22,67500,-1300,-1.89,67900,68500,67300,632910,42871287300,11046227445000,163647814
348,2020/06/23,66600,-900,-1.33,68100,68100,65000,849668,56634662700,10898944412400,163647814
347,2020/06/24,67000,400,0.6,66400,68000,66200,622511,41785843300,10964403538000,163647814
346,2020/06/25,64700,-2300,-3.43,65600,66000,64600,798688,52056241700,10588013565800,163647814
345,2020/06/26,64700,0,0.0,65500,65500,64500,528872,34389276500,10588013565800,163647814
344,2020/06/29,63500,-1200,-1.85,63800,64000,62500,756841,47797969600,10391636189000,163647814
343,2020/06/30,63200,-300,-0.47,64000,64500,63200,648411,41378752400,10342541844800,163647814
342,2020/07/01,64400,1200,1.9,64000,65400,63600,564319,36442121100,10538919221600,163647814
341,2020/07/02,64600,200,0.31,64500,65200,64000,451291,29105656800,10571648784400,163647814
340,2020/07/03,65000,400,0.62,65000,65400,64100,494161,31977848600,10637107910000,163647814
339,2020/07/06,68100,3100,4.77,65500,68800,65000,1461414,99178858300,11144416133400,163647814
338,2020/07/07,65500,-2600,-3.82,69400,69500,64600,1720050,115602511500,10718931817000,163647814
337,2020/07/08,66400,900,1.37,66200,67900,65600,1111546,74352659300,10866214849600,163647814
336,2020/07/09,67700,1300,1.96,67500,68400,67100,984866,66822105500,11078957007800,163647814
335,2020/07/10,68200,500,0.74,68100,68600,66500,781290,52993853500,11160780914800,163647814
334,2020/07/13,68500,300,0.44,69200,69400,68200,569857,39253695500,11209875259000,163647814
333,2020/07/14,70800,2300,3.36,68700,71200,68600,1780194,125328564500,11586265231200,163647814
332,2020/07/15,74900,4100,5.79,71700,75000,71600,2504840,184339607000,12257221268600,163647814
331,2020/07/16,74500,-400,-0.53,75100,76000,73000,1184023,88219289700,12191762143000,163647814
330,2020/07/17,75700,1200,1.61,75100,76700,74200,1266762,96114041300,12388139519800,163647814
329,2020/07/20,76000,300,0.4,75600,76200,74500,901831,67934136400,12437233864000,163647814
328,2020/07/21,74900,-1100,-1.45,76200,76300,74600,912127,68651529300,12257221268600,163647814
327,2020/07/22,75000,100,0.13,75000,76300,74500,801570,60208414494,12273586050000,163647814
326,2020/07/23,74100,-900,-1.2,74800,74800,73100,759138,56001768600,12126303017400,163647814
325,2020/07/24,74100,0,0.0,73400,75200,73000,698830,51783792700,12126303017400,163647814
324,2020/07/27,73600,-500,-0.67,73700,75300,73300,568984,42287329900,12044479110400,163647814
323,2020/07/28,72500,-1100,-1.49,74000,74200,72100,975596,71009610600,11864466515000,163647814
322,2020/07/29,72000,-500,-0.69,72500,73400,71700,804210,58110993900,11782642608000,163647814
321,2020/07/30,72100,100,0.14,72700,73500,71800,735701,53358572000,11799007389400,163647814
320,2020/07/31,70700,-1400,-1.94,72200,72500,70600,851076,60514241700,11569900449800,163647814
319,2020/08/03,74000,3300,4.67,71300,74500,71000,1183563,86375745000,12109938236000,163647814
318,2020/08/04,77900,3900,5.27,74900,78100,74000,1738014,132547148100,12748164710600,163647814
317,2020/08/05,78300,400,0.51,78900,78900,76500,1197933,93310508800,12813623836200,163647814
316,2020/08/06,77200,-1100,-1.4,78300,78900,76900,899941,69822718500,12633611240800,163647814
315,2020/08/07,77200,0,0.0,77800,78300,76300,759800,58818064400,12633611240800,163647814
314,2020/08/10,85700,8500,11.01,77100,86200,76500,3706582,308133259300,14024617659800,163647814
313,2020/08/11,83000,-2700,-3.15,86300,86300,83000,1684857,141418229900,13582768562000,163647814
312,2020/08/12,87300,4300,5.18,82900,88900,81300,2704977,231176725900,14286454162200,163647814
311,2020/08/13,87000,-300,-0.34,87700,90300,85000,1950559,171639745600,14237359818000,163647814
310,2020/08/14,88700,1700,1.95,87400,90000,85900,1669303,147445288300,14515561101800,163647814
309,2020/08/18,84000,-4700,-5.3,88300,89200,82500,1462971,125445767700,13746416376000,163647814
308,2020/08/19,85000,1000,1.19,84000,88000,83600,1316003,113460099400,13910064190000,163647814
307,2020/08/20,84900,-100,-0.12,84700,87300,84000,1424255,121523921000,13893699408600,163647814
306,2020/08/21,90300,5400,6.36,86800,91000,86700,2978055,266829083300,14777397604200,163647814
305,2020/08/24,90600,300,0.33,90000,91600,89100,1265081,114317456000,14826491948400,163647814
304,2020/08/25,90300,-300,-0.33,90500,92400,89600,1161120,105414135300,14777397604200,163647814
303,2020/08/26,87900,-2400,-2.66,90200,90200,86800,1571474,138189965600,14384642850600,163647814
302,2020/08/27,86200,-1700,-1.93,87700,88700,85500,1330067,115149855600,14106441566800,163647814
301,2020/08/28,85900,-300,-0.35,87100,87900,85200,954228,82485096500,14057347222600,163647814
300,2020/08/31,84200,-1700,-1.98,86100,87300,84200,1388783,118621035800,13779145938800,163647814
299,2020/09/01,87700,3500,4.16,85100,87900,84700,1133236,98270306800,14351913287800,163647814
298,2020/09/02,86500,-1200,-1.37,89300,89700,85300,1170481,101753180900,14155535911000,163647814
297,2020/09/03,85700,-800,-0.92,86500,87300,85600,764553,65882707300,14024617659800,163647814
296,2020/09/04,84000,-1700,-1.98,83000,84600,83000,974597,81681693600,13746416376000,163647814
295,2020/09/07,83800,-200,-0.24,83700,85300,82900,629528,52895533900,13713686813200,163647814
294,2020/09/08,85800,2000,2.39,84300,87200,83100,1367597,117001596400,14040982441200,163647814
293,2020/09/09,90200,4400,5.13,87200,92000,84600,3555936,319073622200,14761032822800,163647814
292,2020/09/10,93200,3000,3.33,91100,95000,90500,2880767,269137160800,15251976264800,163647814
291,2020/09/11,92400,-800,-0.86,93200,93900,89700,1507008,137801790700,15121058013600,163647814
290,2020/09/14,92100,-300,-0.32,93500,94900,91300,1226790,113793125900,15071963669400,163647814
289,2020/09/15,91800,-300,-0.33,92000,93100,90700,952767,87798569900,15022869325200,163647814
288,2020/09/16,90600,-1200,-1.31,91200,93300,90300,815205,74427540300,14826491948400,163647814
287,2020/09/17,90600,0,0.0,91000,91200,88900,870174,78257707000,14826491948400,163647814
286,2020/09/18,89900,-700,-0.77,90700,90900,88700,931059,83472596700,14711938478600,163647814
285,2020/09/21,90900,1000,1.11,90100,92500,89400,1050515,95920777300,14875586292600,163647814
284,2020/09/22,88900,-2000,-2.2,90400,91400,88000,1054942,94000527400,14548290664600,163647814
283,2020/09/23,91200,2300,2.59,89500,91500,88000,1121711,100787709400,14924680636800,163647814
282,2020/09/24,89500,-1700,-1.86,89600,91500,89500,1150871,104232027100,14646479353000,163647814
281,2020/09/25,92900,3400,3.8,91000,93700,90200,1625943,150537883800,15202881920600,163647814
280,2020/09/28,91700,-1200,-1.29,93800,94500,91500,905918,83938397300,15006504543800,163647814
279,2020/09/29,91700,0,0.0,92700,93400,91500,808542,74642663800,15006504543800,163647814
278,2020/10/05,92100,400,0.44,91000,93500,90900,1007727,92873048600,15071963669400,163647814
277,2020/10/06,94400,2300,2.5,93500,98500,93200,2733167,262210126600,15448353641600,163647814
276,2020/10/07,96100,1700,1.8,94400,96300,92800,1263545,119788664043,15726554925400,163647814
275,2020/10/08,93300,-2800,-2.91,97000,98900,92700,2181852,208490953200,15268341046200,163647814
274,2020/10/12,91900,-1400,-1.5,93600,93800,91000,1139080,105007154000,15039234106600,163647814
273,2020/10/13,91700,-200,-0.22,92500,93800,91300,1015570,94069102700,15006504543800,163647814
272,2020/10/14,91400,-300,-0.33,92700,92800,90600,847948,77707422800,14957410199600,163647814
271,2020/10/15,91400,0,0.0,91500,92400,91100,678538,62147854500,14957410199600,163647814
270,2020/10/16,89900,-1500,-1.64,91600,92200,89200,749853,67524728200,14711938478600,163647814
269,2020/10/19,89100,-800,-0.89,90500,90600,88700,487840,43704825500,14581020227400,163647814
268,2020/10/20,90700,1600,1.8,87600,90700,87600,498432,44553305700,14842856729800,163647814
267,2020/10/21,90400,-300,-0.33,91400,91400,89800,502901,45389625300,14793762385600,163647814
266,2020/10/22,88400,-2000,-2.21,90300,90300,87500,598631,53055470700,14466466757600,163647814
265,2020/10/23,89600,1200,1.36,89000,89700,88600,453141,40416126200,14662844134400,163647814
264,2020/10/26,89100,-500,-0.56,89400,89800,88600,397433,35362333400,14581020227400,163647814
263,2020/10/27,89400,300,0.34,88800,90600,88600,523862,46877145200,14630114571600,163647814
262,2020/10/28,90000,600,0.67,88900,90200,88800,375683,33659409900,14728303260000,163647814
261,2020/10/29,87200,-2800,-3.11,88900,89200,86800,786668,68882335600,14270089380800,163647814
260,2020/10/30,84000,-3200,-3.67,87300,87400,83400,981485,83267218600,13746416376000,163647814
259,2020/11/02,85500,1500,1.79,85300,86300,84400,510392,43559017300,13991888097000,163647814
258,2020/11/03,86300,800,0.94,85800,87100,85700,409909,35390518000,14122806348200,163647814
257,2020/11/04,86100,-200,-0.23,88100,88100,86000,602908,52297511200,14090076785400,163647814
256,2020/11/05,86500,400,0.46,86600,87100,85900,754241,65038544800,14155535911000,163647814
255,2020/11/06,87100,600,0.69,86700,87200,86100,707090,61285910400,14253724599400,163647814
254,2020/11/09,87300,200,0.23,87900,88300,87100,586050,51226219100,14286454162200,163647814
253,2020/11/10,85900,-1400,-1.6,87800,87800,85500,898189,77216242500,14057347222600,163647814
252,2020/11/11,86800,900,1.05,86000,87200,85800,960361,83036696400,14204630255200,163647814
251,2020/11/12,86100,-700,-0.81,87100,87200,85700,781666,67388614900,14090076785400,163647814
250,2020/11/13,85600,-500,-0.58,85900,86400,85200,592333,50671132500,14008252878400,163647814
249,2020/11/16,86500,900,1.05,86500,87500,86300,807027,70026405500,14155535911000,163647814
248,2020/11/17,85000,-1500,-1.73,86600,87100,84800,1066813,91384082636,13910064190000,163647814
247,2020/11/18,88800,3800,4.47,85400,89500,85100,2116015,186284001000,14531925883200,163647814
246,2020/11/19,89100,300,0.34,90300,90700,88500,1219430,109160323300,14581020227400,163647814
245,2020/11/20,88700,-400,-0.45,89700,90200,87800,588066,52160115800,14515561101800,163647814
244,2020/11/23,89200,500,0.56,89100,89900,87700,746317,66544512400,14597385008800,163647814
243,2020/11/24,88600,-600,-0.67,89400,89500,88000,871390,77195961700,14499196320400,163647814
242,2020/11/25,87500,-1100,-1.24,89100,89500,86600,1022025,89993070200,14319183725000,163647814
241,2020/11/26,87000,-500,-0.57,87500,88300,86300,741023,64468576600,14237359818000,163647814
240,2020/11/27,87800,800,0.92,87000,88000,86800,750504,65529709200,14368278069200,163647814
239,2020/11/30,85500,-2300,-2.62,87800,87900,85500,1428395,122906143600,13991888097000,163647814
238,2020/12/01,86000,500,0.58,86100,86500,85500,693134,59495242600,14073712004000,163647814
237,2020/12/02,85900,-100,-0.12,86300,86300,85500,818536,70188409500,14057347222600,163647814
236,2020/12/03,90300,4400,5.12,86800,90300,86600,2391369,212265356400,14777397604200,163647814
235,2020/12/04,90500,200,0.22,90000,91500,89100,1763876,159068480400,14810127167000,163647814
234,2020/12/07,89200,-1300,-1.44,92000,92200,89000,1278901,115230990000,14597385008800,163647814
233,2020/12/08,95000,5800,6.5,91000,96500,90900,4702429,445296061000,15546542330000,163647814
232,2020/12/09,96200,1200,1.26,96800,98000,95000,2114941,203441489800,15742919706800,163647814
231,2020/12/10,95400,-800,-0.83,95100,95800,93800,1691356,160693950000,15612001455600,163647814
230,2020/12/11,95800,400,0.42,96100,97100,94900,1013826,97038512200,15677460581200,163647814
