dates,등락률,result
2019-08-26,-1.96,-1.0
2019-08-27,-0.89,0.0
2019-08-28,-0.67,0.0
2019-08-29,0.45,0.0
2019-08-30,2.7,1.0
2019-09-02,-1.09,0.0
2019-09-03,-0.66,0.0
2019-09-04,0.89,0.0
2019-09-05,1.32,0.0
2019-09-06,-0.87,0.0
2019-09-09,-0.22,0.0
2019-09-10,1.32,0.0
2019-09-11,1.74,1.0
2019-09-16,3.42,1.0
2019-09-17,-1.03,0.0
2019-09-18,2.71,1.0
2019-09-19,-3.46,-1.0
2019-09-20,-1.47,0.0
2019-09-23,0.21,0.0
2019-09-24,0.85,0.0
2019-09-25,-0.21,0.0
2019-09-26,0.21,0.0
2019-09-27,-1.06,0.0
2019-09-30,0.21,0.0
2019-10-01,-1.28,0.0
2019-10-02,-4.54,-1.0
2019-10-04,-2.94,-1.0
2019-10-07,-0.23,0.0
2019-10-08,1.17,0.0
2019-10-10,-2.08,-1.0
2019-10-11,2.36,1.0
2019-10-14,0.92,0.0
2019-10-15,1.37,0.0
2019-10-16,0.45,0.0
2019-10-17,0.22,0.0
2019-10-18,-0.22,0.0
2019-10-21,2.69,1.0
2019-10-22,0.66,0.0
2019-10-23,-1.08,0.0
2019-10-24,0.22,0.0
2019-10-25,0.0,0.0
2019-10-28,0.88,0.0
2019-10-29,-1.74,-1.0
2019-10-30,0.0,0.0
2019-10-31,0.88,0.0
2019-11-01,0.88,0.0
2019-11-04,3.69,1.0
2019-11-05,2.72,1.0
2019-11-06,-0.81,0.0
2019-11-07,2.05,1.0
2019-11-08,-1.61,-1.0
2019-11-11,-2.66,-1.0
2019-11-12,7.56,1.0
2019-11-13,-0.78,0.0
2019-11-14,-3.15,-1.0
2019-11-15,1.42,0.0
2019-11-18,0.4,0.0
2019-11-19,-0.4,0.0
2019-11-20,-0.6,0.0
2019-11-21,-0.6,0.0
2019-11-22,0.61,0.0
2019-11-25,0.81,0.0
2019-11-26,-2.6,-1.0
2019-11-27,2.67,1.0
2019-11-28,-0.4,0.0
2019-11-29,-0.4,0.0
2019-12-02,-0.6,0.0
2019-12-03,-0.41,0.0
2019-12-04,-2.85,-1.0
2019-12-05,0.21,0.0
2019-12-06,0.84,0.0
2019-12-09,-0.62,0.0
2019-12-10,5.85,1.0
2019-12-11,-0.59,0.0
2019-12-12,0.0,0.0
2019-12-13,0.79,0.0
2019-12-16,-2.36,-1.0
2019-12-17,0.4,0.0
2019-12-18,-2.81,-1.0
2019-12-19,-0.41,0.0
2019-12-20,0.21,0.0
2019-12-23,0.83,0.0
2019-12-24,-0.62,0.0
2019-12-26,0.41,0.0
2019-12-27,2.88,1.0
2019-12-30,1.0,0.0
2020-01-02,-2.97,-1.0
2020-01-03,-1.63,-1.0
2020-01-06,-3.11,-1.0
2020-01-07,0.21,0.0
2020-01-08,-1.92,-1.0
2020-01-09,0.65,0.0
2020-01-10,-0.65,0.0
2020-01-13,1.74,1.0
2020-01-14,2.78,1.0
2020-01-15,2.92,1.0
2020-01-16,0.0,0.0
2020-01-17,1.42,0.0
2020-01-20,-0.4,0.0
2020-01-21,0.6,0.0
2020-01-22,-0.2,0.0
2020-01-23,-0.4,0.0
2020-01-28,-2.81,-1.0
2020-01-29,-2.06,-1.0
2020-01-30,-0.84,0.0
2020-01-31,0.85,0.0
2020-02-03,0.0,0.0
2020-02-04,0.84,0.0
2020-02-05,0.84,0.0
2020-02-06,2.28,1.0
2020-02-07,-1.42,0.0
2020-02-10,0.21,0.0
2020-02-11,4.51,1.0
2020-02-12,4.51,1.0
2020-02-13,3.38,1.0
2020-02-14,0.18,0.0
2020-02-17,-1.81,-1.0
2020-02-18,-0.92,0.0
2020-02-19,2.23,1.0
2020-02-20,-0.36,0.0
2020-02-21,-2.19,-1.0
2020-02-24,-1.68,-1.0
2020-02-25,-0.38,0.0
2020-02-26,0.95,0.0
2020-02-27,-2.08,-1.0
2020-02-28,-5.79,-1.0
2020-03-02,1.23,0.0
2020-03-03,1.01,0.0
2020-03-04,3.61,1.0
2020-03-05,0.39,0.0
2020-03-06,0.77,0.0
2020-03-09,-2.49,-1.0
2020-03-10,-2.16,-1.0
2020-03-11,-1.4,0.0
2020-03-12,-4.47,-1.0
2020-03-13,-5.53,-1.0
2020-03-16,-1.8,-1.0
2020-03-17,-1.83,-1.0
2020-03-18,-1.87,-1.0
2020-03-19,-26.19,-1.0
2020-03-20,21.29,1.0
2020-03-23,-8.24,-1.0
2020-03-24,10.72,1.0
2020-03-25,6.28,1.0
2020-03-26,-1.48,0.0
2020-03-27,1.75,1.0
2020-03-30,4.91,1.0
2020-03-31,1.17,0.0
2020-04-01,-0.93,0.0
2020-04-02,6.54,1.0
2020-04-03,1.1,0.0
2020-04-06,6.51,1.0
2020-04-07,1.02,0.0
2020-04-08,-1.81,-1.0
2020-04-09,-2.05,-1.0
2020-04-10,-2.94,-1.0
2020-04-13,-1.08,0.0
2020-04-14,3.06,1.0
2020-04-16,0.42,0.0
2020-04-17,0.0,0.0
2020-04-20,-0.63,0.0
2020-04-21,-0.85,0.0
2020-04-22,1.07,0.0
2020-04-23,5.93,1.0
2020-04-24,3.6,1.0
2020-04-27,5.79,1.0
2020-04-28,-1.64,-1.0
2020-04-29,1.11,0.0
2020-05-04,-0.55,0.0
2020-05-06,5.72,1.0
2020-05-07,-0.7,0.0
2020-05-08,-2.64,-1.0
2020-05-11,-1.26,0.0
2020-05-12,5.12,1.0
2020-05-13,1.57,0.0
2020-05-14,3.08,1.0
2020-05-15,2.49,1.0
2020-05-18,-0.16,0.0
2020-05-19,-4.38,-1.0
2020-05-20,0.51,0.0
2020-05-21,1.35,0.0
2020-05-22,0.5,0.0
2020-05-25,0.5,0.0
2020-05-26,-1.49,0.0
2020-05-27,1.17,0.0
2020-05-28,-1.32,0.0
2020-05-29,-0.34,0.0
