dates,등락률,result
2018-02-09,-3.02,-1.0
2018-02-12,0.42,0.0
2018-02-13,2.59,1.0
2018-02-14,-2.02,-1.0
2018-02-19,5.45,1.0
2018-02-20,1.46,0.0
2018-02-21,-2.88,-1.0
2018-02-22,-1.19,0.0
2018-02-23,2.2,1.0
2018-02-26,0.0,0.0
2018-02-27,-1.47,0.0
2018-02-28,-0.6,0.0
2018-03-02,1.1,0.0
2018-03-05,2.48,1.0
2018-03-06,2.42,1.0
2018-03-07,0.94,0.0
2018-03-08,0.0,0.0
2018-03-09,1.87,1.0
2018-03-12,0.46,0.0
2018-03-13,3.65,1.0
2018-03-14,-0.44,0.0
2018-03-15,-1.77,-1.0
2018-03-16,-0.45,0.0
2018-03-19,0.45,0.0
2018-03-20,-0.9,0.0
2018-03-21,2.27,1.0
2018-03-22,-0.89,0.0
2018-03-23,-4.48,-1.0
2018-03-26,2.35,1.0
2018-03-27,2.29,1.0
2018-03-28,-2.24,-1.0
2018-03-29,0.0,0.0
2018-03-30,0.46,0.0
2018-04-02,0.91,0.0
2018-04-03,0.0,0.0
2018-04-04,-5.43,-1.0
2018-04-05,0.48,0.0
2018-04-06,5.71,1.0
2018-04-09,-1.35,0.0
2018-04-10,-2.28,-1.0
2018-04-11,0.0,0.0
2018-04-12,-0.47,0.0
2018-04-13,0.0,0.0
2018-04-16,-1.88,-1.0
2018-04-17,0.48,0.0
2018-04-18,-0.95,0.0
2018-04-19,1.92,1.0
2018-04-20,2.83,1.0
2018-04-23,-4.13,-1.0
2018-04-24,-2.39,-1.0
2018-04-25,-1.96,-1.0
2018-04-26,1.0,0.0
2018-04-27,0.5,0.0
2018-04-30,0.49,0.0
2018-05-02,-0.49,0.0
2018-05-03,1.48,0.0
2018-05-04,-3.88,-1.0
2018-05-08,-4.14,-1.0
2018-05-09,0.42,0.0
2018-05-10,-0.1,0.0
2018-05-11,2.63,1.0
2018-05-14,-0.2,0.0
2018-05-15,-0.92,0.0
2018-05-16,0.31,0.0
2018-05-17,1.14,0.0
2018-05-18,0.0,0.0
2018-05-21,0.71,0.0
2018-05-23,0.0,0.0
2018-05-24,-0.71,0.0
2018-05-25,-1.33,0.0
2018-05-28,-1.24,0.0
2018-05-29,0.63,0.0
2018-05-30,0.0,0.0
2018-05-31,-3.64,-1.0
2018-06-01,-4.75,-1.0
2018-06-04,0.91,0.0
2018-06-05,1.57,0.0
2018-06-07,0.22,0.0
2018-06-08,-0.77,0.0
2018-06-11,-1.0,0.0
2018-06-12,1.12,0.0
2018-06-14,4.0,1.0
2018-06-15,-2.88,-1.0
2018-06-18,-1.87,-1.0
2018-06-19,-4.48,-1.0
2018-06-20,1.17,0.0
2018-06-21,-4.87,-1.0
2018-06-22,0.37,0.0
2018-06-25,3.28,1.0
2018-06-26,-1.29,0.0
2018-06-27,-0.24,0.0
2018-06-28,-3.35,-1.0
2018-06-29,2.6,1.0
2018-07-02,-3.98,-1.0
2018-07-03,0.25,0.0
2018-07-04,-2.75,-1.0
2018-07-05,0.13,0.0
2018-07-06,-2.7,-1.0
2018-07-09,2.64,1.0
2018-07-10,0.64,0.0
2018-07-11,-2.05,-1.0
2018-07-12,-1.83,-1.0
2018-07-13,3.19,1.0
2018-07-16,-1.55,0.0
2018-07-17,3.14,1.0
2018-07-18,2.41,1.0
2018-07-19,1.98,1.0
2018-07-20,-1.58,-1.0
2018-07-23,-3.21,-1.0
2018-07-24,3.32,1.0
2018-07-25,-0.25,0.0
2018-07-26,1.24,0.0
2018-07-27,-7.09,-1.0
2018-07-30,-1.05,0.0
2018-07-31,-0.53,0.0
2018-08-01,0.67,0.0
2018-08-02,-0.27,0.0
2018-08-03,0.13,0.0
2018-08-06,-1.06,0.0
2018-08-07,0.94,0.0
2018-08-08,1.07,0.0
2018-08-09,5.93,1.0
2018-08-10,-1.74,-1.0
2018-08-13,-3.42,-1.0
2018-08-14,-3.54,-1.0
2018-08-16,-0.41,0.0
2018-08-17,-1.23,0.0
2018-08-20,-0.28,0.0
2018-08-21,1.66,0.0
2018-08-22,-0.27,0.0
2018-08-23,1.91,1.0
2018-08-24,0.13,0.0
2018-08-27,-0.54,0.0
2018-08-28,-0.81,0.0
2018-08-29,4.75,1.0
2018-08-30,-1.04,0.0
2018-08-31,0.52,0.0
2018-09-03,-0.13,0.0
2018-09-04,1.83,1.0
2018-09-05,-2.43,-1.0
2018-09-06,-2.36,-1.0
2018-09-07,-0.13,0.0
2018-09-10,-1.62,-1.0
2018-09-11,-0.41,0.0
2018-09-12,-0.96,0.0
2018-09-13,-0.83,0.0
2018-09-14,0.84,0.0
2018-09-17,-0.28,0.0
2018-09-18,-4.03,-1.0
2018-09-19,-1.16,0.0
2018-09-20,1.17,0.0
2018-09-21,0.72,0.0
2018-09-27,0.14,0.0
2018-09-28,2.01,1.0
2018-10-01,0.14,0.0
2018-10-02,-1.69,-1.0
2018-10-04,-1.29,0.0
2018-10-05,2.17,1.0
2018-10-08,-3.83,-1.0
2018-10-10,-3.83,-1.0
2018-10-11,-4.45,-1.0
2018-10-12,3.37,1.0
2018-10-15,-0.16,0.0
2018-10-16,-1.24,0.0
2018-10-17,1.73,0.0
2018-10-18,0.46,0.0
2018-10-19,1.23,0.0
2018-10-22,0.0,0.0
2018-10-23,-3.2,-1.0
2018-10-24,1.42,0.0
2018-10-25,-2.79,-1.0
2018-10-26,-2.55,-1.0
2018-10-29,-2.78,-1.0
2018-10-30,3.03,1.0
2018-10-31,3.43,1.0
2018-11-01,4.27,1.0
2018-11-02,1.82,1.0
2018-11-05,0.6,0.0
2018-11-06,0.59,0.0
2018-11-07,-1.03,0.0
2018-11-08,3.86,1.0
2018-11-09,2.15,1.0
2018-11-12,-0.28,0.0
2018-11-13,-1.4,0.0
2018-11-14,-1.0,0.0
2018-11-15,1.15,0.0
2018-11-16,2.13,1.0
2018-11-19,-0.28,0.0
2018-11-20,-1.54,0.0
2018-11-21,-1.13,0.0
2018-11-22,-0.72,0.0
2018-11-23,0.29,0.0
2018-11-26,2.59,1.0
2018-11-27,0.84,0.0
2018-11-28,0.84,0.0
2018-11-29,1.93,1.0
2018-11-30,-1.76,-1.0
2018-12-03,2.62,1.0
2018-12-04,-1.61,-1.0
2018-12-05,-2.05,-1.0
2018-12-06,-4.32,-1.0
2018-12-07,-2.48,-1.0
2018-12-10,-2.39,-1.0
2018-12-11,2.14,1.0
2018-12-12,1.8,1.0
2018-12-13,0.44,0.0
2018-12-14,-0.73,0.0
2018-12-17,2.07,1.0
2018-12-18,-3.18,-1.0
2018-12-19,-2.39,-1.0
2018-12-20,-4.13,-1.0
2018-12-21,-0.32,0.0
2018-12-24,-0.96,0.0
2018-12-26,-0.81,0.0
2018-12-27,0.98,0.0
2018-12-28,0.65,0.0
2019-01-02,0.8,0.0
2019-01-03,0.16,0.0
2019-01-04,-1.11,0.0
2019-01-07,3.22,1.0
2019-01-08,-3.58,-1.0
