dates,등락률,result
2021-06-02,-1.32,-1.0
2021-06-03,0.15,0.0
2021-06-04,-1.48,-1.0
2021-06-07,0.0,0.0
2021-06-08,1.05,1.0
2021-06-09,-0.6,0.0
2021-06-10,-1.2,-1.0
2021-06-11,0.3,0.0
2021-06-14,-1.06,-1.0
2021-06-15,0.15,0.0
2021-06-16,-1.22,-1.0
2021-06-17,1.55,1.0
2021-06-18,-0.46,0.0
2021-06-21,-2.91,-1.0
2021-06-22,2.36,1.0
2021-06-23,-0.31,0.0
2021-06-24,-0.46,0.0
2021-06-25,0.62,0.0
2021-06-28,-1.23,-1.0
2021-06-29,-0.47,0.0
2021-06-30,-0.31,0.0
2021-07-01,-0.63,0.0
2021-07-02,0.63,0.0
2021-07-05,-0.16,0.0
2021-07-06,2.05,1.0
2021-07-07,0.31,0.0
2021-07-08,0.0,0.0
2021-07-09,-1.08,-1.0
2021-07-12,0.93,0.0
2021-07-13,2.0,1.0
2021-07-14,-0.45,0.0
2021-07-15,0.15,0.0
2021-07-16,0.15,0.0
2021-07-19,0.91,0.0
2021-07-20,0.75,0.0
2021-07-21,1.64,1.0
2021-07-22,2.2,1.0
2021-07-23,-0.57,0.0
2021-07-26,-3.17,-1.0
2021-07-27,-1.04,-1.0
2021-07-28,1.65,1.0
2021-07-29,0.0,0.0
2021-07-30,0.0,0.0
2021-08-02,0.44,0.0
2021-08-03,-1.18,-1.0
2021-08-04,-0.15,0.0
2021-08-05,-0.3,0.0
2021-08-06,0.3,0.0
2021-08-09,0.45,0.0
2021-08-10,-0.74,0.0
2021-08-11,4.34,1.0
2021-08-12,-1.87,-1.0
2021-08-13,-0.15,0.0
2021-08-17,-1.46,-1.0
2021-08-18,1.93,1.0
2021-08-19,-3.21,-1.0
2021-08-20,-3.77,-1.0
2021-08-23,1.72,1.0
2021-08-24,0.31,0.0
2021-08-25,0.61,0.0
2021-08-26,-0.15,0.0
2021-08-27,-1.07,-1.0
2021-08-30,0.15,0.0
2021-08-31,1.08,1.0
2021-09-01,1.98,1.0
2021-09-02,-1.49,-1.0
2021-09-03,-0.15,0.0
2021-09-06,-0.91,-1.0
2021-09-07,0.15,0.0
2021-09-08,0.0,0.0
2021-09-09,-0.15,0.0
2021-09-10,0.46,0.0
2021-09-13,0.0,0.0
2021-09-14,-0.31,0.0
2021-09-15,-0.31,0.0
2021-09-16,-0.15,0.0
2021-09-17,0.15,0.0
2021-09-23,-0.15,0.0
2021-09-24,-0.15,0.0
2021-09-27,0.31,0.0
2021-09-28,-0.31,0.0
2021-09-29,-0.15,0.0
2021-09-30,0.62,0.0
