date,close,diff,start,high,low,volume
2019-06-27,79700,400,79500,80400,79100,494293
2019-06-28,79300,-400,79600,80500,78900,517996
2019-07-01,76700,-2600,78400,78400,76300,1219190
2019-07-02,77400,700,76900,77500,76500,559142
2019-07-03,76300,-1100,77500,77800,76300,436849
2019-07-04,76600,300,76700,77200,75700,264621
2019-07-05,72600,-4000,76600,77200,72500,1835388
2019-07-08,71500,-1100,71900,72100,70000,1088645
2019-07-09,70600,-900,71500,72000,70300,588749
2019-07-10,70600,0,70500,71700,70500,733489
2019-07-11,70600,0,70800,71400,69900,756217
2019-07-12,70800,200,70800,71100,70400,390397
2019-07-15,70300,-500,70700,70800,69800,441059
2019-07-16,70000,-300,70300,70800,69500,568181
2019-07-17,71100,1100,70300,71500,70200,630890
2019-07-18,69100,-2000,70800,71000,68700,1023088
2019-07-19,70600,1500,69700,70900,69300,582803
2019-07-22,70700,100,70600,71300,70300,398652
2019-07-23,70800,100,70800,71200,70600,362832
2019-07-24,70000,-800,70600,71000,69900,317197
2019-07-25,69700,-300,69800,70400,69300,458863
2019-07-26,68600,-1100,69000,69600,68100,614213
2019-07-29,68600,0,68300,69700,68000,377474
2019-07-30,67500,-1100,68400,68700,67400,505505
2019-07-31,65300,-2200,67100,67500,64600,1247381
2019-08-01,64100,-1200,64100,65300,64000,676243
2019-08-02,63600,-500,63100,64900,62800,816748
2019-08-05,61600,-2000,62800,63300,61600,806856
2019-08-06,60200,-1400,59300,62200,59200,1042821
2019-08-07,59600,-600,60300,61100,59100,837509
2019-08-08,59600,0,60300,60500,59600,864002
2019-08-09,60300,700,60500,61500,60100,641409
2019-08-12,60500,200,60600,60900,60100,350227
2019-08-13,59800,-700,60000,60500,59600,405225
2019-08-14,60100,300,60500,60800,59800,513745
2019-08-16,59900,-200,59700,60000,58500,466335
2019-08-19,60300,400,60300,60800,60100,306761
2019-08-20,60800,500,60400,60900,60200,339259
2019-08-21,60700,-100,60600,60900,60100,369160
2019-08-22,60600,-100,60700,61500,60600,465946
2019-08-23,60700,100,60600,61000,60000,300527
2019-08-26,59500,-1200,59800,60000,59500,385090
2019-08-27,59200,-300,60000,60500,59100,611051
2019-08-28,60300,1100,59500,60500,59500,319818
2019-08-29,59800,-500,60500,60500,59500,245916
2019-08-30,61300,1500,60300,61800,60000,624060
2019-09-02,61400,100,61100,61500,60700,253018
2019-09-03,61700,300,61400,62000,60900,450012
2019-09-04,62100,400,61300,62100,60700,385424
2019-09-05,62300,200,62300,62600,61800,691827
2019-09-06,62000,-300,62700,62800,61900,299704
2019-09-09,61300,-700,61800,62000,61200,468845
2019-09-10,64900,3600,61300,65500,61300,1293106
2019-09-11,64500,-400,65000,65600,63700,1005230
2019-09-16,66200,1700,65700,66500,65000,935319
2019-09-17,65600,-600,65400,65800,65000,495985
2019-09-18,66100,500,65800,66900,65400,454311
2019-09-19,65200,-900,66600,66700,64800,582024
2019-09-20,65900,700,65200,65900,64800,499133
2019-09-23,65100,-800,65800,65800,65000,348446
2019-09-24,66800,1700,64800,67200,64800,676438
2019-09-25,66200,-600,66400,66900,65800,330788
2019-09-26,67100,900,66600,68100,66500,579805
2019-09-27,66700,-400,67300,67300,66200,293599
2019-09-30,67400,700,66300,67600,66000,364683
2019-10-01,66500,-900,67200,67300,66200,488507
2019-10-02,66300,-200,66500,66900,66000,394430
2019-10-04,66400,100,66100,66900,65800,352541
2019-10-07,69400,3000,66400,69700,66400,955986
2019-10-08,68300,-1100,69600,69600,67900,894099
2019-10-10,68300,0,67900,69000,67800,808616
2019-10-11,68800,500,69100,69500,68700,374565
2019-10-14,68900,100,69600,70100,68800,360306
2019-10-15,69500,600,68900,69600,68800,442758
2019-10-16,70300,800,70000,70300,69700,392730
2019-10-17,68800,-1500,70300,70300,68300,541697
2019-10-18,68800,0,68600,69500,68400,293636
2019-10-21,69100,300,69300,69400,68700,208431
2019-10-22,69400,300,69100,69700,69100,283529
2019-10-23,68600,-800,69200,69400,68400,290288
2019-10-24,69000,400,68800,69200,68000,327266
2019-10-25,68200,-800,68600,69100,67600,415169
2019-10-28,68800,600,68700,69200,68400,204867
2019-10-29,69000,200,69400,69600,68800,307860
2019-10-30,68500,-500,69300,69600,68200,332728
2019-10-31,66900,-1600,68800,69600,66600,1094750
2019-11-01,67200,300,66800,67400,66100,404075
2019-11-04,67100,-100,67700,67800,67100,450676
2019-11-05,68300,1200,67200,68400,67200,549499
2019-11-06,68700,400,68500,69000,68200,417686
2019-11-07,69100,400,68600,69400,68200,427382
2019-11-08,69400,300,69300,69800,68800,353530
2019-11-11,69300,-100,69400,69600,68600,278287
2019-11-12,69000,-300,69400,69900,68600,311635
2019-11-13,68800,-200,69000,69000,67900,366473
2019-11-14,69000,200,68200,69200,68200,305427
2019-11-15,70500,1500,69000,70700,69000,728818
2019-11-18,71500,1000,70700,72200,70400,609015
2019-11-19,71900,400,71200,72500,70900,538536
2019-11-20,70900,-1000,71500,71800,70300,479826
2019-11-21,70400,-500,70700,71300,69700,475086
2019-11-22,70100,-300,70200,70600,69500,267673
2019-11-25,71400,1300,70500,71400,70200,380355
2019-11-26,70900,-500,71400,71900,70900,697121
2019-11-27,71500,600,71500,72000,71000,292977
2019-11-28,71000,-500,71400,71600,70200,259491
2019-11-29,69900,-1100,71200,71200,69700,350465
2019-12-02,70300,400,70000,70400,69800,237237
2019-12-03,70500,200,69800,70500,69400,217447
2019-12-04,70000,-500,69600,70100,69400,294889
2019-12-05,70000,0,70200,70600,69300,295956
2019-12-06,70200,200,69700,70200,69500,272392
2019-12-09,69100,-1100,70400,70500,68700,436982
2019-12-10,71200,2100,69300,71200,69200,575566
2019-12-11,71200,0,71400,71500,70400,339949
2019-12-12,71700,500,71200,72100,71000,979009
2019-12-13,72200,500,72500,72800,72100,405472
2019-12-16,72000,-200,72200,72400,71700,271523
2019-12-17,72400,400,72200,73100,72100,455261
2019-12-18,72500,100,72400,72900,71700,399504
2019-12-19,72500,0,72200,72600,71800,302037
2019-12-20,72500,0,72700,72700,71600,403031
2019-12-23,72500,0,72600,72600,71900,257344
2019-12-24,71900,-600,72500,72700,71900,220741
2019-12-26,71300,-600,72000,72200,71200,372424
2019-12-27,71800,500,71300,72100,71100,498244
2019-12-30,72100,300,71800,72200,71600,283273
2020-01-02,71000,-1100,71800,72100,71000,284758
2020-01-03,71100,100,71400,71900,70800,369493
2020-01-06,69900,-1200,70300,70500,69600,337026
2020-01-07,70300,400,69800,70600,69800,265311
2020-01-08,67500,-2800,70300,70300,67000,937438
2020-01-09,66600,-900,68100,68300,66100,1565867
2020-01-10,66800,200,67000,67500,66400,797710
2020-01-13,66600,-200,66900,67000,66200,600906
2020-01-14,68300,1700,67200,69400,67100,1081428
2020-01-15,69600,1300,68800,70000,68600,698052
2020-01-16,69900,300,69800,70000,68900,440562
2020-01-17,69200,-700,69800,70200,68900,464204
2020-01-20,71200,2000,69600,71700,69400,894609
2020-01-21,70100,-1100,71400,71600,70100,379059
2020-01-22,70400,300,69800,70500,68600,546215
2020-01-23,69000,-1400,69600,69700,68600,604024
2020-01-28,67100,-1900,66600,67500,66600,729302
2020-01-29,67200,100,67100,68000,66900,585990
2020-01-30,67200,0,67000,67800,66900,549972
2020-01-31,65900,-1300,67200,67600,65800,697360
2020-02-03,64900,-1000,65400,65600,64100,797729
2020-02-04,65100,200,64400,65400,64400,716163
2020-02-05,65200,100,65600,65700,64800,657342
2020-02-06,66800,1600,65600,67000,65500,635295
2020-02-07,67300,500,66700,67400,66500,519466
2020-02-10,67000,-300,67000,67000,66100,364246
2020-02-11,67200,200,67500,67600,66800,462160
2020-02-12,67900,700,67000,68300,67000,487071
2020-02-13,67100,-800,68200,68400,67000,699540
2020-02-14,67000,-100,67200,67600,66700,354348
2020-02-17,67000,0,66900,67300,66000,560384
2020-02-18,68900,1900,67900,70000,67700,1338368
2020-02-19,68800,-100,69300,69400,68000,636116
2020-02-20,67200,-1600,68700,69000,66700,677402
2020-02-21,66100,-1100,66000,67000,65800,531902
2020-02-24,63300,-2800,64800,65000,63100,874557
2020-02-25,63000,-300,62200,63500,62100,956415
2020-02-26,63300,300,62100,63700,61500,607215
2020-02-27,62400,-900,63000,63600,62000,524379
2020-02-28,60400,-2000,61400,61700,60000,932828
2020-03-02,60100,-300,60300,61200,59600,711979
2020-03-03,60200,100,61500,61700,60000,587763
2020-03-04,60600,400,60100,61200,60100,520867
2020-03-05,61500,900,61300,61900,60800,573595
2020-03-06,60300,-1200,60900,61100,60200,542438
2020-03-09,57800,-2500,59000,59300,57500,1001568
2020-03-10,60000,2200,58800,61400,58400,1500440
2020-03-11,59000,-1000,60000,61000,58100,938290
2020-03-12,55500,-3500,58900,58900,55000,1649095
2020-03-13,52500,-3000,51100,54500,50600,1968749
2020-03-16,50400,-2100,53100,54200,50400,948845
2020-03-17,49450,-950,48000,52000,48000,1004008
2020-03-18,48000,-1450,50200,50800,47700,886739
2020-03-19,43650,-4350,48900,49600,43650,1601945
2020-03-20,45100,1450,44600,45700,43550,1539670
2020-03-23,41850,-3250,42350,42850,41600,1186795
2020-03-24,44400,2550,42700,44450,42200,1316623
2020-03-25,48500,4100,48400,48850,46800,1506779
2020-03-26,49000,500,49450,51300,48600,1377158
2020-03-27,49400,400,51300,51500,48000,1110394
2020-03-30,48500,-900,48400,49200,47100,937027
2020-03-31,48200,-300,49100,49500,47600,1106424
2020-04-01,48100,-100,48250,50800,47850,1298461
2020-04-02,49300,1200,49100,50000,48500,1071663
2020-04-03,49850,550,50100,51200,49200,963015
2020-04-06,51100,1250,50400,51100,49900,868309
2020-04-07,54500,3400,52500,55600,50900,2123508
2020-04-08,53300,-1200,54800,54800,53300,1593974
2020-04-09,54200,900,54200,54300,53300,926771
2020-04-10,53800,-400,54100,54100,53300,687486
2020-04-13,53200,-600,53800,54100,52800,626957
2020-04-14,53600,400,53600,53900,53000,922591
2020-04-16,53500,-100,53100,53600,52500,788724
2020-04-17,54500,1000,54300,55900,53900,1414373
2020-04-20,53800,-700,54700,54800,53500,809110
2020-04-21,52600,-1200,53400,53500,51700,1029388
2020-04-22,52400,-200,52000,52400,51300,727548
2020-04-23,53300,900,52700,53500,52500,702412
2020-04-24,52600,-700,52800,53200,52300,529035
2020-04-27,53400,800,52800,53800,52700,561740
2020-04-28,53600,200,53800,54500,53100,712240
2020-04-29,54900,1300,53900,55100,53600,1017067
2020-05-04,55200,300,54000,55800,53400,1119161
2020-05-06,55500,300,56300,56400,55200,805783
2020-05-07,54700,-800,55100,55100,54100,754248
2020-05-08,55200,500,55000,55500,54900,632501
2020-05-11,54500,-700,55400,55700,54300,536547
2020-05-12,54500,0,54600,55400,54000,707739
2020-05-13,55000,500,53800,55000,53600,577061
2020-05-14,54200,-800,54500,54900,53900,593689
2020-05-15,54400,200,54200,54500,53400,504474
2020-05-18,56400,2000,54800,56400,54400,1005066
2020-05-19,58200,1800,57800,58600,57200,1138915
2020-05-20,58000,-200,57700,58000,57100,552137
2020-05-21,57200,-800,58000,58300,57000,709139
2020-05-22,56300,-900,57200,57300,55900,518452
2020-05-25,56100,-200,56600,56600,55400,478311
2020-05-26,57100,1000,56300,57800,56200,674912
2020-05-27,59500,2400,57500,60000,57400,1707086
2020-05-28,58500,-1000,59700,59800,57400,1094166
2020-05-29,59300,800,57900,59300,57500,900113
2020-06-01,59200,-100,59000,59500,58500,550906
2020-06-02,60000,800,59200,61000,59200,846026
2020-06-03,62100,2100,60500,62400,60500,1433963
2020-06-04,62200,100,62800,63100,61200,934862
2020-06-05,63000,800,62200,63000,61700,860924
2020-06-08,64000,1000,64500,64500,63000,975466
2020-06-09,66600,2600,64800,67100,64500,1897513
2020-06-10,70100,3500,67400,70400,66600,2744224
2020-06-11,69000,-1100,69500,70800,67500,1942350
2020-06-12,67800,-1200,65300,68900,65200,1689624
2020-06-15,62900,-4900,67000,67100,62800,1545344
2020-06-16,65200,2300,65100,66100,64400,1220699
2020-06-17,68200,3000,64700,68300,64600,1576915
2020-06-18,67800,-400,68000,69200,66900,946224
2020-06-19,68800,1000,68500,68800,65900,861053
2020-06-22,67500,-1300,67900,68500,67300,632910
2020-06-23,66600,-900,68100,68100,65000,849668
2020-06-24,67000,400,66400,68000,66200,622511
2020-06-25,64700,-2300,65600,66000,64600,798688
2020-06-26,64700,0,65500,65500,64500,528872
2020-06-29,63500,-1200,63800,64000,62500,756841
2020-06-30,63200,-300,64000,64500,63200,648411
2020-07-01,64400,1200,64000,65400,63600,564319
2020-07-02,64600,200,64500,65200,64000,451291
2020-07-03,65000,400,65000,65400,64100,494161
2020-07-06,68100,3100,65500,68800,65000,1461414
2020-07-07,65500,-2600,69400,69500,64600,1720050
2020-07-08,66400,900,66200,67900,65600,1111546
2020-07-09,67700,1300,67500,68400,67100,984866
2020-07-10,68200,500,68100,68600,66500,781290
2020-07-13,68500,300,69200,69400,68200,569857
2020-07-14,70800,2300,68700,71200,68600,1780194
2020-07-15,74900,4100,71700,75000,71600,2504840
2020-07-16,74500,-400,75100,76000,73000,1184023
2020-07-17,75700,1200,75100,76700,74200,1266762
2020-07-20,76000,300,75600,76200,74500,901831
2020-07-21,74900,-1100,76200,76300,74600,912127
2020-07-22,75000,100,75000,76300,74500,801570
2020-07-23,74100,-900,74800,74800,73100,759138
2020-07-24,74100,0,73400,75200,73000,698830
2020-07-27,73600,-500,73700,75300,73300,568984
2020-07-28,72500,-1100,74000,74200,72100,975596
2020-07-29,72000,-500,72500,73400,71700,804210
2020-07-30,72100,100,72700,73500,71800,735701
2020-07-31,70700,-1400,72200,72500,70600,851076
2020-08-03,74000,3300,71300,74500,71000,1183563
2020-08-04,77900,3900,74900,78100,74000,1738014
2020-08-05,78300,400,78900,78900,76500,1197933
2020-08-06,77200,-1100,78300,78900,76900,899941
2020-08-07,77200,0,77800,78300,76300,759800
2020-08-10,85700,8500,77100,86200,76500,3706582
2020-08-11,83000,-2700,86300,86300,83000,1684857
2020-08-12,87300,4300,82900,88900,81300,2704977
2020-08-13,87000,-300,87700,90300,85000,1950559
2020-08-14,88700,1700,87400,90000,85900,1669303
2020-08-18,84000,-4700,88300,89200,82500,1462971
2020-08-19,85000,1000,84000,88000,83600,1316003
2020-08-20,84900,-100,84700,87300,84000,1424255
2020-08-21,90300,5400,86800,91000,86700,2978055
2020-08-24,90600,300,90000,91600,89100,1265081
2020-08-25,90300,-300,90500,92400,89600,1161120
2020-08-26,87900,-2400,90200,90200,86800,1571474
2020-08-27,86200,-1700,87700,88700,85500,1330067
2020-08-28,85900,-300,87100,87900,85200,954228
2020-08-31,84200,-1700,86100,87300,84200,1388783
2020-09-01,87700,3500,85100,87900,84700,1133236
2020-09-02,86500,-1200,89300,89700,85300,1170481
2020-09-03,85700,-800,86500,87300,85600,764553
2020-09-04,84000,-1700,83000,84600,83000,974597
2020-09-07,83800,-200,83700,85300,82900,629528
2020-09-08,85800,2000,84300,87200,83100,1367597
2020-09-09,90200,4400,87200,92000,84600,3555936
2020-09-10,93200,3000,91100,95000,90500,2880767
2020-09-11,92400,-800,93200,93900,89700,1507008
2020-09-14,92100,-300,93500,94900,91300,1226790
2020-09-15,91800,-300,92000,93100,90700,952767
2020-09-16,90600,-1200,91200,93300,90300,815205
2020-09-17,90600,0,91000,91200,88900,870174
2020-09-18,89900,-700,90700,90900,88700,931059
2020-09-21,90900,1000,90100,92500,89400,1050515
2020-09-22,88900,-2000,90400,91400,88000,1054942
2020-09-23,91200,2300,89500,91500,88000,1121711
2020-09-24,89500,-1700,89600,91500,89500,1150871
2020-09-25,92900,3400,91000,93700,90200,1625943
2020-09-28,91700,-1200,93800,94500,91500,905918
2020-09-29,91700,0,92700,93400,91500,808542
2020-10-05,92100,400,91000,93500,90900,1007727
2020-10-06,94400,2300,93500,98500,93200,2733167
2020-10-07,96100,1700,94400,96300,92800,1263545
2020-10-08,93300,-2800,97000,98900,92700,2181852
2020-10-12,91900,-1400,93600,93800,91000,1139080
2020-10-13,91700,-200,92500,93800,91300,1015570
2020-10-14,91400,-300,92700,92800,90600,847948
2020-10-15,91400,0,91500,92400,91100,678538
2020-10-16,89900,-1500,91600,92200,89200,749853
2020-10-19,89100,-800,90500,90600,88700,487840
2020-10-20,90700,1600,87600,90700,87600,498432
2020-10-21,90400,-300,91400,91400,89800,502901
2020-10-22,88400,-2000,90300,90300,87500,598631
2020-10-23,89600,1200,89000,89700,88600,453141
2020-10-26,89100,-500,89400,89800,88600,397433
2020-10-27,89400,300,88800,90600,88600,523862
2020-10-28,90000,600,88900,90200,88800,375683
2020-10-29,87200,-2800,88900,89200,86800,786668
2020-10-30,84000,-3200,87300,87400,83400,981485
2020-11-02,85500,1500,85300,86300,84400,510392
2020-11-03,86300,800,85800,87100,85700,409909
2020-11-04,86100,-200,88100,88100,86000,602908
2020-11-05,86500,400,86600,87100,85900,754241
2020-11-06,87100,600,86700,87200,86100,707090
2020-11-09,87300,200,87900,88300,87100,586050
2020-11-10,85900,-1400,87800,87800,85500,898189
2020-11-11,86800,900,86000,87200,85800,960361
2020-11-12,86100,-700,87100,87200,85700,781666
2020-11-13,85600,-500,85900,86400,85200,592333
2020-11-16,86500,900,86500,87500,86300,807027
2020-11-17,85000,-1500,86600,87100,84800,1066813
2020-11-18,88800,3800,85400,89500,85100,2116015
2020-11-19,89100,300,90300,90700,88500,1219430
2020-11-20,88700,-400,89700,90200,87800,588066
2020-11-23,89200,500,89100,89900,87700,746317
2020-11-24,88600,-600,89400,89500,88000,871390
2020-11-25,87500,-1100,89100,89500,86600,1022025
2020-11-26,87000,-500,87500,88300,86300,741023
2020-11-27,87800,800,87000,88000,86800,750504
2020-11-30,85500,-2300,87800,87900,85500,1428395
2020-12-01,86000,500,86100,86500,85500,693134
2020-12-02,85900,-100,86300,86300,85500,818536
2020-12-03,90300,4400,86800,90300,86600,2391369
2020-12-04,90500,200,90000,91500,89100,1763876
2020-12-07,89200,-1300,92000,92200,89000,1278901
2020-12-08,95000,5800,91000,96500,90900,4702429
2020-12-09,96200,1200,96800,98000,95000,2114941
2020-12-10,95400,-800,95100,95800,93800,1691356
2020-12-11,95800,400,96100,97100,94900,1013826
2020-12-14,95000,-800,95400,95700,94000,1013069
2020-12-15,93400,-1600,94500,94900,93000,1094196
2020-12-16,97300,3900,94200,97500,94200,1785477
2020-12-17,96900,-400,97000,97800,96000,1038351
2020-12-18,95800,-1100,97300,97400,95700,835663
2020-12-21,94900,-900,95800,95900,93600,946927
2020-12-22,92200,-2700,94600,94700,91800,943385
2020-12-23,119500,27300,92700,119500,91100,16565841
2020-12-24,112000,-7500,125000,128500,110500,11918248
2020-12-28,124500,12500,114500,136500,113000,21982050
2020-12-29,131500,7000,127500,134500,125000,7476122
2020-12-30,135000,3500,128000,136000,128000,1533422
2021-01-04,142000,7000,136500,144000,136500,1868234
2021-01-05,140000,-2000,139000,140000,137000,1602818
2021-01-06,137500,-2500,148500,150500,137000,5283488
2021-01-07,150000,12500,139500,155000,137000,9782722
2021-01-08,147500,-2500,145000,151000,140500,9472733
2021-01-11,142000,-5500,148500,152000,138000,6584433
2021-01-12,138500,-3500,140500,147500,135000,4585235
2021-01-13,140000,1500,141000,143500,137000,2589622
2021-01-14,147000,7000,138500,150500,138500,5618859
2021-01-15,140000,-7000,145500,146000,139500,3051738
2021-01-18,139000,-1000,141500,145000,138500,2469549
2021-01-19,148000,9000,140000,149500,139000,4114713
2021-01-20,167000,19000,148500,167000,146500,10340439
2021-01-21,185000,18000,168500,192500,163500,16304954
2021-01-22,177500,-7500,183000,193000,177500,7015098
2021-01-25,178000,500,177500,181000,174500,2710809
2021-01-26,170000,-8000,179000,181500,169000,3706727
2021-01-27,167000,-3000,170000,175500,166500,3244402
2021-01-28,164500,-2500,163500,167000,161500,2465978
2021-01-29,153000,-11500,166500,166500,150500,5396272
2021-02-01,158000,5000,153500,159000,150000,3617362
2021-02-02,158000,0,160000,164000,156000,2620315
2021-02-03,165000,7000,160500,166000,159000,3179393
2021-02-04,157500,-7500,163000,163000,156000,2660265
2021-02-05,158000,500,159000,160500,154500,1914947
2021-02-08,157000,-1000,158000,163500,157000,1895740
2021-02-09,161000,4000,158500,168000,157000,3866170
2021-02-10,167500,6500,163500,168500,161000,3256875
2021-02-15,165000,-2500,170500,171000,165000,2113807
2021-02-16,172500,7500,167000,174000,166000,3199701
2021-02-17,176000,3500,172000,177000,169000,2965260
2021-02-18,171000,-5000,175000,176500,168500,2499314
2021-02-19,168000,-3000,170500,172500,164000,2236161
2021-02-22,166000,-2000,172500,174500,164500,2511075
2021-02-23,157500,-8500,161000,162000,157000,2897046
2021-02-24,150000,-7500,157500,159000,149000,3061646
2021-02-25,154000,4000,153500,154500,151000,1755139
2021-02-26,146500,-7500,148000,150500,146000,2453529
2021-03-02,149000,2500,150500,152500,147000,1552321
2021-03-03,150500,1500,149000,152000,148000,1033609
2021-03-04,146000,-4500,148000,148500,145000,1342531
2021-03-05,148500,2500,142500,149500,142000,1479199
2021-03-08,143000,-5500,149500,150000,142000,1165677
2021-03-09,144500,1500,143500,146000,142000,1530784
2021-03-10,142500,-2000,148500,149000,142000,1143711
2021-03-11,147500,5000,143500,149000,143500,1651447
2021-03-12,152500,5000,149500,154500,149500,1567260
2021-03-15,151500,-1000,152500,153500,150500,819248
2021-03-16,158000,6500,153500,159500,153000,1996472
2021-03-17,158000,0,158000,161000,155000,1543163
2021-03-18,155500,-2500,160500,161000,155500,1400789
2021-03-19,153000,-2500,151500,154000,151500,1195480
2021-03-22,155000,2000,154000,157000,152500,962272
2021-03-23,145500,-9500,155000,155500,145500,2053555
2021-03-24,146500,1000,143500,147000,143500,1127948
2021-03-25,148000,1500,146000,150500,145000,1138392
2021-03-26,143000,-5000,147000,147000,140500,1993831
2021-03-29,140500,-2500,143000,143500,140000,1212152
2021-03-30,152000,11500,144000,153000,143500,3244882
2021-03-31,150000,-2000,154000,156000,149500,2039038
2021-04-01,159000,9000,154500,160500,150500,3574578
2021-04-02,158500,-500,159500,160000,155000,1761019
2021-04-05,154500,-4000,163000,165000,153000,3827492
2021-04-06,160000,5500,158000,162500,156500,3084796
2021-04-07,158500,-1500,160000,163500,158000,2655588
2021-04-08,156500,-2000,160000,160500,156000,1735278
2021-04-09,158500,2000,157500,162500,157000,1764047
2021-04-12,156500,-2000,159000,161000,156000,1005281
2021-04-13,157500,1000,156500,158500,155000,1114768
2021-04-14,161500,4000,163500,165000,159000,2454760
2021-04-15,172000,10500,162000,172000,161000,5009228
2021-04-16,168500,-3500,173000,173500,166500,2328661
2021-04-19,171000,2500,170500,174500,169000,2281804
2021-04-20,172000,1000,170500,172000,168500,1209405
2021-04-21,166000,-6000,170000,170000,165500,2042543
2021-04-22,163500,-2500,167500,168500,163000,1321558
2021-04-23,163500,0,161500,166500,160000,1125379
2021-04-26,169500,6000,165000,170000,163500,1892283
2021-04-27,167000,-2500,170000,170500,166500,1027920
2021-04-28,164000,-3000,167500,168500,163000,1095517
2021-04-29,162000,-2000,165000,165500,160000,1192074
2021-04-30,157500,-4500,164000,165500,157000,1601686
2021-05-03,155000,-2500,156500,158500,153000,1410927
2021-05-04,154500,-500,155000,156500,152500,1063073
2021-05-06,151500,-3000,154000,154500,149500,1825692
2021-05-07,153000,1500,152500,155000,152000,949811
2021-05-10,153500,500,154500,155000,153000,1183390
2021-05-11,149000,-4500,151500,152500,148500,1632384
2021-05-12,147000,-2000,148500,150000,145000,1308616
2021-05-13,148000,1000,144500,150000,144000,1541542
2021-05-14,148500,500,149000,150000,146500,634322
2021-05-17,147500,-1000,151000,151000,146000,553776
2021-05-18,150000,2500,148000,150500,147000,551940
2021-05-20,149500,-500,150000,151500,148000,589695
2021-05-21,149500,0,151500,152000,149500,686324
2021-05-24,149500,0,149500,150500,147500,537981
2021-05-25,153500,4000,151500,154000,150500,894261
2021-05-26,152000,-1500,153500,155000,151000,698912
2021-05-27,149500,-2500,152000,153500,148000,1163137
2021-05-28,151500,2000,150500,153000,149500,612753
2021-05-31,152000,500,153000,154500,151000,530955
2021-06-01,151500,-500,151500,153000,150000,656695
2021-06-02,151500,0,152000,153000,151000,448035
2021-06-03,154500,3000,152000,156000,152000,1156086
2021-06-04,153500,-1000,153500,154500,152000,558204
2021-06-07,155000,1500,155000,158000,154000,988186
2021-06-08,152500,-2500,155000,156000,152500,633240
2021-06-09,150500,-2000,153000,153500,150500,561497
2021-06-10,150000,-500,151000,152000,149000,954307
2021-06-11,151500,1500,151000,153000,150500,413298
2021-06-14,157500,6000,152000,158500,151500,1741300
2021-06-15,158500,1000,159000,160500,156500,1021245
2021-06-16,157500,-1000,157500,159000,156500,674520
2021-06-17,154500,-3000,156000,156500,153000,1115514
2021-06-18,157000,2500,155000,158000,154500,978143
2021-06-21,160500,3500,155000,163500,154500,1975315
2021-06-22,159000,-1500,163000,164500,159000,1111298
2021-06-23,157500,-1500,159500,162000,155500,1185360
2021-06-24,164000,6500,158500,164500,156500,2156462
2021-06-25,163500,-500,165500,167000,162000,1132098
2021-06-28,163500,0,165000,166000,160500,946236
2021-06-29,161000,-2500,164500,165000,160000,903807
2021-06-30,163500,2500,162500,166000,162000,1118470
2021-07-01,162000,-1500,164000,164500,160500,779316
2021-07-02,163500,1500,163500,166500,163000,873575
2021-07-05,167000,3500,164500,167000,163500,1045443
2021-07-06,170000,3000,168500,172000,166500,1902339
2021-07-07,165000,-5000,171000,171000,163500,2371947
2021-07-08,160000,-5000,165500,165500,160000,1861927
2021-07-09,159000,-1000,158000,161500,157000,1408620
2021-07-12,158500,-500,160500,161000,158000,781657
2021-07-13,163500,5000,158000,163500,157500,1105815
2021-07-14,161000,-2500,162000,162000,159000,689838
2021-07-15,161000,0,161000,162000,159500,648066
2021-07-16,160500,-500,159500,161500,159500,523298
2021-07-19,157500,-3000,159000,159000,157000,598680
2021-07-20,162500,5000,156500,163500,156000,1343210
2021-07-21,163000,500,163000,164500,161500,829143
2021-07-22,164000,1000,163500,164500,162000,806953
2021-07-23,166500,2500,164500,167500,164000,1191816
2021-07-26,163000,-3500,167500,168000,163000,849316
2021-07-27,163000,0,164500,164500,162000,428806
2021-07-28,164000,1000,162500,165500,161000,676883
2021-07-29,166500,2500,165500,167000,164000,770794
2021-07-30,157500,-9000,165000,165500,157500,2178044
2021-08-02,156500,-1000,157500,158500,155000,809541
2021-08-03,156500,0,157000,158000,155500,716492
2021-08-04,160000,3500,158000,160500,157000,691765
2021-08-05,158000,-2000,159500,160000,158000,560669
2021-08-06,157000,-1000,158500,159000,156500,413308
2021-08-09,161000,4000,157500,162000,157000,1152308
2021-08-10,157500,-3500,162000,162000,157000,859174
2021-08-11,156000,-1500,157500,158500,155500,536980
2021-08-12,153000,-3000,156000,157500,153000,981866
2021-08-13,150500,-2500,153500,154000,148000,916837
2021-08-17,151000,500,150500,153500,150000,779899
2021-08-18,153500,2500,150500,154000,150000,652995
2021-08-19,148000,-5500,151500,153000,148000,737444
2021-08-20,146500,-1500,148500,150500,146000,802093
2021-08-23,140500,-6000,145500,146000,138000,1780072
2021-08-24,142000,1500,141000,144500,138500,1375732
2021-08-25,142000,0,142500,144500,139500,806947
2021-08-26,141500,-500,142000,145000,140500,806681
2021-08-27,140500,-1000,141000,141000,139000,593281
2021-08-30,139500,-1000,141500,142000,139000,740133
2021-08-31,142000,2500,139500,142000,138000,1035617
2021-09-01,141000,-1000,143000,143000,140000,758432
2021-09-02,139500,-1500,140500,141000,139000,667898
2021-09-03,153500,14000,142000,154500,140500,4043334
2021-09-06,148000,-5500,151000,151500,146500,1611682
2021-09-07,147500,-500,149000,150500,147500,757429
2021-09-08,144000,-3500,146500,147000,143000,1296091
2021-09-09,141500,-2500,144000,145500,141500,955728
2021-09-10,146500,5000,143000,151000,143000,1851877
