date,close,diff,start,high,low,volume
2020-10-21,388000,1500,387000,392000,386000,27584
2020-10-22,387000,-1000,388500,389000,383000,23506
2020-10-23,383000,-4000,387000,387500,380000,48119
2020-10-26,371000,-12000,380500,383000,369000,58629
2020-10-27,363000,-8000,367000,371000,362500,66499
2020-10-28,368000,5000,363000,368000,362000,29123
2020-10-29,369000,1000,364500,370000,360000,43880
2020-10-30,361000,-8000,369000,372000,360000,38401
2020-11-02,358500,-2500,361000,365500,357000,29321
2020-11-03,363000,4500,358500,368000,358500,33779
2020-11-04,387000,24000,365500,388500,365500,93504
2020-11-05,388000,1000,389000,391000,382000,51635
2020-11-06,389000,1000,388000,390500,383000,42408
2020-11-09,395000,6000,389500,398500,388000,51902
2020-11-10,379500,-15500,389500,389500,378500,84054
2020-11-11,367000,-12500,382000,382000,365500,182413
2020-11-12,366000,-1000,369500,372000,365000,75041
2020-11-13,366500,500,366000,370500,363500,57373
2020-11-16,367000,500,369500,369500,366500,62531
2020-11-17,364500,-2500,368500,369000,364000,66035
2020-11-18,374500,10000,365500,375000,364000,79432
2020-11-19,370000,-4500,376500,376500,369000,54617
2020-11-20,370500,500,370000,374000,369000,39315
2020-11-23,370500,0,371500,375500,370000,73571
2020-11-24,367000,-3500,370500,371500,366500,67138
2020-11-25,366500,-500,367000,368000,363500,77501
2020-11-26,366500,0,365500,368500,365000,39762
2020-11-27,366500,0,366500,367000,365000,51723
2020-11-30,361500,-5000,366500,368500,361500,91321
2020-12-01,362500,1000,365000,365000,361000,46676
2020-12-02,359500,-3000,362500,363000,358000,89069
2020-12-03,360500,1000,359500,360500,357000,68193
2020-12-04,357000,-3500,360500,360500,355500,99302
2020-12-07,363000,6000,357000,364000,352000,89633
2020-12-08,362500,-500,364000,365000,360000,45165
2020-12-09,363000,500,362000,364000,360500,52943
2020-12-10,364000,1000,363500,365000,357500,72564
2020-12-11,377000,13000,365500,377000,365500,166616
2020-12-14,379000,2000,380500,383000,373500,93929
2020-12-15,380000,1000,382000,382000,374000,74279
2020-12-16,383000,3000,381000,383000,378000,64207
2020-12-17,382000,-1000,383000,383500,378500,45791
2020-12-18,376000,-6000,381500,381500,375500,60817
2020-12-21,376500,500,377000,377000,372500,31458
2020-12-22,379000,2500,379000,390500,376000,128762
2020-12-23,384500,5500,384500,386500,379000,58702
2020-12-24,382500,-2000,387500,387500,382000,54395
2020-12-28,382500,0,383500,387000,380500,66282
2020-12-29,383000,500,382500,386500,379000,53807
2020-12-30,381000,-2000,385000,385000,379000,78987
2021-01-04,384500,3500,382500,385000,378000,94480
2021-01-05,414500,30000,388000,415500,387500,334236
2021-01-06,403500,-11000,417000,418000,403000,139612
2021-01-07,405000,1500,408000,409500,402500,99806
2021-01-08,432500,27500,406500,438500,406000,288067
2021-01-11,424000,-8500,433500,441000,412000,197206
2021-01-12,417000,-7000,423500,423500,406000,98843
2021-01-13,432000,15000,429500,442000,425500,162369
2021-01-14,448000,16000,437500,452500,432000,202127
2021-01-15,437000,-11000,450000,453000,434000,100989
2021-01-18,424000,-13000,435000,441000,423500,92131
2021-01-19,437000,13000,427000,439500,421000,77244
2021-01-20,433500,-3500,437500,442500,430000,70306
2021-01-21,441000,7500,435500,447500,435500,68599
2021-01-22,443500,2500,447500,452000,441000,90512
2021-01-25,471000,27500,446000,474000,446000,156650
2021-01-26,461000,-10000,469000,469500,458000,104761
2021-01-27,461500,500,462500,471000,456000,82215
2021-01-28,450000,-11500,446000,458000,445000,76665
2021-01-29,426000,-24000,450000,450500,425500,113415
2021-02-01,434000,8000,425500,437000,421000,71462
2021-02-02,444000,10000,437000,455000,434500,74665
2021-02-03,445500,1500,444500,449000,438000,63202
2021-02-04,439500,-6000,445500,451000,435500,58622
2021-02-05,443500,4000,443500,446000,439500,60629
2021-02-08,454500,11000,443500,458000,436500,133654
2021-02-09,431000,-23500,444000,446000,429500,221723
2021-02-10,429000,-2000,431000,431500,420500,101661
2021-02-15,429000,0,431500,433500,429000,64209
2021-02-16,432000,3000,432500,433000,429000,50955
2021-02-17,441000,9000,433000,444000,432000,102494
2021-02-18,440000,-1000,441500,448500,436000,62429
2021-02-19,440000,0,438000,442000,430000,66106
2021-02-22,435000,-5000,439500,440000,430500,57790
2021-02-23,426000,-9000,430500,433000,426000,54742
2021-02-24,408500,-17500,426500,431000,402500,124623
2021-02-25,411000,2500,409000,412500,401000,94437
2021-02-26,406500,-4500,400000,406500,393000,127142
2021-03-02,400000,-6500,408000,411500,398000,77574
2021-03-03,406000,6000,401500,406000,399500,34055
2021-03-04,415000,9000,401000,420500,400000,90293
2021-03-05,410000,-5000,412000,412000,402500,36414
2021-03-08,405000,-5000,410500,410500,403500,24412
2021-03-09,396500,-8500,408000,410000,393000,52784
2021-03-10,395500,-1000,399000,399500,391000,32882
2021-03-11,395000,-500,393000,398000,389000,57507
2021-03-12,407500,12500,397500,407500,397000,42672
2021-03-15,421000,13500,409000,423000,402000,69523
2021-03-16,424000,3000,423500,429000,422000,58257
2021-03-17,421500,-2500,427000,434000,421500,55264
2021-03-18,417500,-4000,426000,427500,417500,45947
2021-03-19,421000,3500,418000,428500,412500,59740
2021-03-22,419500,-1500,424500,427500,419500,34406
2021-03-23,426500,7000,423500,427500,416000,58470
2021-03-24,429000,2500,426000,430000,420500,47782
2021-03-25,422500,-6500,426500,429000,420500,39648
2021-03-26,417500,-5000,423500,423500,416000,35258
2021-03-29,411000,-6500,417500,418000,408500,40692
2021-03-30,411000,0,411000,413500,409000,26888
2021-03-31,411000,0,411000,418000,409000,45750
2021-04-01,416000,5000,413000,418000,412500,38393
2021-04-02,411500,-4500,415000,417500,410000,33063
2021-04-05,410000,-1500,412000,413000,407500,28271
2021-04-06,407000,-3000,410000,413000,407000,30405
2021-04-07,408000,1000,407000,409500,405000,31835
2021-04-08,405000,-3000,405500,407000,403000,50303
2021-04-09,420000,15000,406500,421500,406000,99891
2021-04-12,416500,-3500,420000,420000,413000,29180
2021-04-13,415000,-1500,420000,420000,414500,31214
2021-04-14,414500,-500,415500,418500,413000,25980
2021-04-15,417000,2500,416500,417000,413000,36500
2021-04-16,419500,2500,415000,421000,414500,38748
2021-04-19,416500,-3000,421500,421500,415000,36662
2021-04-20,417500,1000,416500,419500,415000,31379
2021-04-21,413000,-4500,417500,418000,411000,42918
2021-04-22,410500,-2500,412000,414000,410500,30393
2021-04-23,410500,0,410500,413000,407000,26969
2021-04-26,409500,-1000,411500,412000,408500,30452
2021-04-27,409000,-500,409500,411000,407000,27705
2021-04-28,406000,-3000,409000,410000,403500,36552
2021-04-29,400000,-6000,405000,407500,399500,38024
2021-04-30,395500,-4500,400000,401500,395500,42806
2021-05-03,407500,12000,399000,409500,396000,69385
2021-05-04,407000,-500,409000,409500,399500,43218
2021-05-06,407500,500,407000,409000,400000,38246
2021-05-07,427000,19500,410500,429000,410000,199457
2021-05-10,435000,8000,430000,441000,427000,154887
2021-05-11,454000,19000,440000,459500,436000,353489
2021-05-12,454500,500,459000,461500,447500,160453
2021-05-13,462000,7500,447000,479500,444000,217299
2021-05-14,454000,-8000,463000,468500,450000,97157
2021-05-17,457500,3500,452500,466500,448500,64338
2021-05-18,458500,1000,457500,465000,451500,54662
2021-05-20,444500,-14000,453000,458000,441500,76460
2021-05-21,440000,-4500,447000,450500,438000,46428
2021-05-24,451500,11500,437500,454000,433000,65707
2021-05-25,474000,22500,451500,474000,450000,119605
2021-05-26,477500,3500,473500,484000,472000,85602
2021-05-27,478500,1000,477500,490000,474000,102429
2021-05-28,472500,-6000,478500,479000,470500,43162
2021-05-31,488500,16000,472500,489000,470500,72172
2021-06-01,485500,-3000,489500,491000,476000,57895
2021-06-02,477500,-8000,479500,485000,477000,37022
2021-06-03,473500,-4000,481000,485000,472500,47137
2021-06-04,474000,500,470000,480000,470000,38118
2021-06-07,471500,-2500,478000,478500,469000,28779
2021-06-08,473000,1500,471500,479000,471500,26228
2021-06-09,464000,-9000,470500,474000,464000,39082
2021-06-10,465000,1000,464000,469500,460000,48262
2021-06-11,455000,-10000,465000,467000,455000,56463
2021-06-14,457500,2500,460000,460500,454000,32810
2021-06-15,450500,-7000,454500,454500,448500,42269
2021-06-16,452000,1500,450000,457500,449000,46088
2021-06-17,453000,1000,450500,458500,449000,58072
2021-06-18,450000,-3000,455500,456500,445000,59895
2021-06-21,441500,-8500,447000,447000,439500,42206
2021-06-22,453500,12000,440000,455000,440000,45875
2021-06-23,449500,-4000,455000,455500,446000,36720
2021-06-24,448000,-1500,448000,450500,442000,31298
2021-06-25,452500,4500,448000,455500,448000,33580
2021-06-28,459500,7000,455000,467000,451500,61670
2021-06-29,459000,-500,457000,466000,455000,36621
2021-06-30,461000,2000,461500,473000,459500,42509
2021-07-01,454000,-7000,459000,462000,453500,36600
2021-07-02,449500,-4500,451000,455000,447500,38995
2021-07-05,448000,-1500,450000,452000,447000,18380
2021-07-06,449000,1000,448500,454500,445500,27958
2021-07-07,452500,3500,445500,454500,445500,28961
2021-07-08,446000,-6500,452500,454500,445000,41462
2021-07-09,442500,-3500,443500,447500,435500,49621
2021-07-12,443000,500,443500,447000,442500,16179
2021-07-13,444500,1500,447000,448000,441500,26746
2021-07-14,452000,7500,444500,458000,441500,43879
2021-07-15,461000,9000,455000,465500,448000,51896
2021-07-16,465000,4000,467000,477500,461000,54899
2021-07-19,472500,7500,465500,477000,460000,59297
2021-07-20,468000,-4500,467500,476500,467500,39281
2021-07-21,463000,-5000,470000,471500,459000,25993
2021-07-22,469500,6500,468500,470500,463000,34888
2021-07-23,470000,500,469500,474500,463000,26829
2021-07-26,471000,1000,470500,474500,464500,26044
2021-07-27,470500,-500,474000,475000,467000,23334
2021-07-28,464000,-6500,470500,471500,461000,25067
2021-07-29,479000,15000,465000,479000,465000,46852
2021-07-30,468000,-11000,477500,477500,467500,38821
2021-08-02,478500,10500,471500,483000,468000,54570
2021-08-03,482000,3500,473000,483000,471000,47996
2021-08-04,492500,10500,480000,493500,478000,67149
2021-08-05,487000,-5500,492000,492000,485000,34149
2021-08-06,492000,5000,487000,498500,477500,50998
2021-08-09,489500,-2500,482000,494500,480500,59041
2021-08-10,462500,-27000,492000,492000,458500,223772
2021-08-11,451500,-11000,463000,465500,451000,90585
2021-08-12,449000,-2500,453000,461000,446000,79794
2021-08-13,445500,-3500,454000,454500,440000,63692
2021-08-17,442000,-3500,447500,449500,441500,53546
2021-08-18,447500,5500,446500,447500,439500,48684
2021-08-19,434000,-13500,444000,444000,434000,51665
2021-08-20,426000,-8000,436000,439000,421500,46465
2021-08-23,429500,3500,430000,433000,427000,34645
2021-08-24,443000,13500,433000,447000,432500,41201
2021-08-25,441500,-1500,444000,447500,440000,31087
2021-08-26,437000,-4500,442000,447500,436500,27776
2021-08-27,439000,2000,438500,442500,435500,29478
2021-08-30,448000,9000,446000,451000,442000,32520
2021-08-31,453500,5500,448500,453500,444000,45002
2021-09-01,446500,-7000,450500,453000,446000,29555
2021-09-02,443500,-3000,445000,445500,440000,21995
2021-09-03,444500,1000,445000,450000,442000,29326
2021-09-06,442000,-2500,445000,445000,440000,19461
2021-09-07,442500,500,440000,449500,440000,23865
2021-09-08,438000,-4500,440000,442500,438000,23934
2021-09-09,437500,-500,437000,440000,434000,30130
2021-09-10,432500,-5000,438000,438500,430000,37071
2021-09-13,435000,2500,431500,435500,429000,28226
2021-09-14,441000,6000,437500,443500,437000,37955
2021-09-15,435000,-6000,438000,442500,434000,43530
2021-09-16,429500,-5500,435000,437500,428000,46630
2021-09-17,431000,1500,429500,433000,427000,42846
2021-09-23,432500,1500,430500,434500,426000,32735
2021-09-24,430000,-2500,431500,433500,428000,19143
2021-09-27,429000,-1000,428500,436500,427500,25407
2021-09-28,416500,-12500,427000,428000,414500,44231
2021-09-29,410500,-6000,411000,417000,404000,51544
2021-09-30,409500,-1000,409500,413500,405500,31515
2021-10-01,401000,-8500,407000,410500,397000,59272
2021-10-05,397500,-3500,396500,402500,395000,49095
2021-10-06,391000,-6500,398000,401500,391000,49255
2021-10-07,397000,6000,391000,399000,390500,40910
2021-10-08,399000,2000,392500,400500,386000,74274
2021-10-12,392000,-7000,399500,401500,391000,50291
2021-10-13,398500,6500,395000,399000,391500,36504
2021-10-14,403000,4500,399000,404500,398500,34278
2021-10-15,400000,-3000,407000,407000,400000,40188
2021-10-18,410000,10000,404000,413500,400500,46859
2021-10-19,406500,-3500,415000,417500,403500,28249
2021-10-20,399500,-7000,404500,408000,399000,33642
2021-10-21,395500,-4000,399500,401500,395500,43030
2021-10-22,394000,-1500,395500,398000,392000,34844
2021-10-25,396000,2000,392000,397000,390500,24968
2021-10-26,394500,-1500,398500,398500,393500,33190
2021-10-27,393000,-1500,394500,396000,392000,35994
2021-10-28,386500,-6500,394000,395000,386500,61206
2021-10-29,380000,-6500,386500,389000,378000,72829
2021-11-01,387500,7500,380500,388000,379000,27954
2021-11-02,387500,0,387500,394500,387000,31296
2021-11-03,386000,-1500,387000,388000,383500,21256
2021-11-04,384000,-2000,386500,392000,383000,29100
2021-11-05,381500,-2500,385000,388000,379000,26010
