date,close,diff,start,high,low,volume
2009-03-30,58500,-1500,59400,62300,57500,740812
2009-03-31,61100,2600,59800,61100,58900,850714
2009-04-01,61900,800,60300,62700,59500,971922
2009-04-02,68600,6700,63600,70400,62300,2471612
2009-04-03,68500,-100,68600,71400,66800,2149306
2009-04-06,68100,-400,68500,70000,67400,1030355
2009-04-07,68700,600,67600,68900,66500,732657
2009-04-08,63800,-4900,67200,67900,63700,1198920
2009-04-09,67000,3200,64800,67600,64800,1352871
2009-04-10,67200,200,68700,70000,66000,1131419
2009-04-13,65800,-1400,68000,68000,65600,959238
2009-04-14,64500,-1300,66300,67100,63500,1761713
2009-04-15,64500,0,63300,66700,62700,1436904
2009-04-16,66500,2000,66300,68400,65500,1647236
2009-04-17,66200,-300,67400,68200,64600,1379277
2009-04-20,67700,1500,66600,67700,64800,754571
2009-04-21,66500,-1200,65800,67000,65200,652532
2009-04-22,66000,-500,66900,67700,65500,1246518
2009-04-23,64600,-1400,66500,66600,63400,1721298
2009-04-24,64800,200,65400,66900,64400,1264326
2009-04-27,65400,600,65800,67900,65400,1596972
2009-04-28,61900,-3500,66500,67000,61900,1041122
2009-04-29,63300,1400,62900,63300,61400,622006
2009-04-30,67400,4100,64300,67400,64200,1137864
2009-05-04,72000,4600,69200,72900,68400,1950639
2009-05-06,75300,3300,74000,78000,73300,2553461
2009-05-07,79300,4000,77000,79800,76100,1790113
2009-05-08,77700,-1600,78500,79200,76000,1069789
2009-05-11,78000,300,77800,80400,77200,577457
2009-05-12,74700,-3300,77100,77300,74700,996070
2009-05-13,78600,3900,75600,79500,75500,828499
2009-05-14,74500,-4100,76800,77400,74500,806844
2009-05-15,75700,1200,76000,77900,74700,663799
2009-05-18,76000,300,75700,76400,73100,479383
2009-05-19,81500,5500,79200,81500,78400,1203196
2009-05-20,85200,3700,81300,86000,80700,1106556
2009-05-21,84100,-1100,86800,86800,83400,971410
2009-05-22,84000,-100,82200,85800,81700,694147
2009-05-25,83500,-500,83800,86300,78000,925302
2009-05-26,81800,-1700,83500,84600,80600,754385
2009-05-27,78000,-3800,83500,83600,77200,1244362
2009-05-28,77700,-300,76700,78900,73900,1040856
2009-05-29,80000,2300,78000,80400,77700,592535
2009-06-01,81500,1500,80000,81500,79600,645137
2009-06-02,84300,2800,83000,84800,82600,726224
2009-06-03,82000,-2300,84300,85000,82000,402205
2009-06-04,79000,-3000,81700,81700,78400,652917
2009-06-05,78700,-300,81000,81000,77700,356689
2009-06-08,80100,1400,78200,81100,77600,427282
2009-06-09,76000,-4100,80600,81400,76000,546977
2009-06-10,77200,1200,76700,78000,75400,540073
2009-06-11,78500,1300,77500,80400,77000,604688
2009-06-12,78000,-500,79800,79800,77500,478887
2009-06-15,75800,-2200,77700,78100,75800,338158
2009-06-16,73900,-1900,74600,76500,73700,589319
2009-06-17,72500,-1400,73700,75500,72000,496694
2009-06-18,74000,1500,72800,75400,72100,619113
2009-06-19,76500,2500,74500,76500,74100,394481
2009-06-22,78200,1700,75300,78200,75000,406348
2009-06-23,73000,-5200,76100,76200,73000,695703
2009-06-24,72900,-100,73800,74500,72600,474114
2009-06-25,74700,1800,73100,75800,73000,305086
2009-06-26,75700,1000,76000,76100,74100,310262
2009-06-29,73900,-1800,75700,75900,73000,598943
2009-06-30,74000,100,74500,74800,73200,309709
2009-07-01,75900,1900,73900,77000,73500,498501
2009-07-02,76800,900,76700,78400,76700,623097
2009-07-03,77200,400,75200,77500,75200,431341
2009-07-06,76400,-800,77000,77400,76000,331003
2009-07-07,76400,0,75700,76900,75100,408404
2009-07-08,73300,-3100,75600,76300,72700,810231
2009-07-09,72200,-1100,73700,74000,72200,497048
2009-07-10,70800,-1400,72600,72800,70200,777453
2009-07-13,67500,-3300,70900,71500,67500,672709
2009-07-14,67000,-500,68900,69200,67000,244231
2009-07-15,69000,2000,67700,70200,67700,368063
2009-07-16,72100,3100,69400,72400,69400,611185
2009-07-17,73000,900,73000,74800,72200,498071
2009-07-20,74300,1300,73200,74700,72500,474188
2009-07-21,74500,200,75500,77000,74500,527854
2009-07-22,77000,2500,76400,78300,76200,958968
2009-07-23,78600,1600,77000,79200,76400,574165
2009-07-24,81100,2500,80000,81900,79300,732759
2009-07-27,81500,400,82100,82100,80200,436144
2009-07-28,83300,1800,80600,84300,80400,545391
2009-07-29,85000,1700,83000,85500,82900,501901
2009-07-30,87700,2700,85000,87800,84300,389802
2009-07-31,87600,-100,88400,89700,85200,638392
2009-08-03,86700,-900,87900,89100,85500,348436
2009-08-04,91600,4900,87500,93500,87400,848899
2009-08-05,92000,400,93500,94900,92000,635573
2009-08-06,93000,1000,93000,97800,92700,932124
2009-08-07,89700,-3300,93200,94700,89000,765684
2009-08-10,88500,-1200,90600,90700,88200,410265
2009-08-11,90700,2200,88500,91800,88000,469794
2009-08-12,89800,-900,91000,91300,89500,241406
2009-08-13,91400,1600,91500,92500,89500,388806
2009-08-14,91300,-100,91100,92300,89800,266905
2009-08-17,86300,-5000,91000,91000,84700,495017
2009-08-18,86500,200,84800,88500,84800,369456
2009-08-19,86000,-500,88000,89700,86000,376978
2009-08-20,90100,4100,87800,90400,86500,403370
2009-08-21,88400,-1700,90500,91100,87600,317946
2009-08-24,91000,2600,89500,91000,88000,481685
2009-08-25,94200,3200,90500,95000,89700,761692
2009-08-26,96900,2700,94700,97200,92900,397701
2009-08-27,95000,-1900,96300,98300,93800,444581
2009-08-28,96400,1400,96900,97500,95000,277834
2009-08-31,95700,-700,97000,98600,95700,338628
2009-09-01,96000,300,95700,97600,93500,314999
2009-09-02,93200,-2800,94000,94200,92200,450667
2009-09-03,91500,-1700,92600,93700,90600,445277
2009-09-04,89000,-2500,92300,92500,88700,550443
2009-09-07,87400,-1600,89100,90600,86200,590195
2009-09-08,88600,1200,87700,88800,87300,406343
2009-09-09,86600,-2000,89300,89400,86500,295214
2009-09-10,90500,3900,87100,91000,87000,536727
2009-09-11,91300,800,90500,93500,89900,475935
2009-09-14,90000,-1300,90600,91400,89300,268336
2009-09-15,92000,2000,91000,92200,90900,279606
2009-09-16,94000,2000,92600,94800,92500,381694
2009-09-17,96200,2200,96000,96900,95400,360085
2009-09-18,94600,-1600,96800,97000,93600,621137
2009-09-21,94600,0,95100,95800,93600,246403
2009-09-22,94900,300,95000,95900,93900,308338
2009-09-23,93300,-1600,94500,94800,92900,293779
2009-09-24,92700,-600,93200,94600,91300,245649
2009-09-25,93000,300,93200,93900,92000,183977
2009-09-28,91700,-1300,92100,92400,90300,278536
2009-09-29,93700,2000,93000,94300,92900,249050
2009-09-30,92200,-1500,94600,94800,90900,299384
2009-10-01,93000,800,92300,94700,90100,321080
2009-10-05,93400,400,92400,95900,91600,492052
2009-10-06,94000,600,95000,97000,92600,494892
2009-10-07,93500,-500,94500,95100,91900,399689
2009-10-08,98000,4500,94000,99400,93700,825570
2009-10-09,103500,5500,99000,105500,98400,850724
2009-10-12,104000,500,105500,109000,103500,635912
2009-10-13,105000,1000,104000,106500,102000,610593
2009-10-14,105000,0,105000,108000,103500,530383
2009-10-15,105000,0,107000,107500,101500,554951
2009-10-16,103000,-2000,106000,108000,103000,434445
2009-10-19,107500,4500,102000,108500,100500,488643
2009-10-20,108000,500,108000,108500,105000,368341
2009-10-21,109000,1000,108000,111500,107000,644678
2009-10-22,110000,1000,108000,111000,106000,625545
2009-10-23,106500,-3500,110500,112000,106500,518211
2009-10-26,106500,0,105000,109500,104500,312990
2009-10-27,109000,2500,105500,110000,105500,325545
2009-10-28,106000,-3000,109000,110500,105000,327534
2009-10-29,106000,0,103000,106000,101500,475672
2009-10-30,106500,500,107000,107500,104000,399781
2009-11-02,105500,-1000,102500,107000,102500,259792
2009-11-03,102500,-3000,105000,105500,100500,335173
2009-11-04,104000,1500,103500,104500,101000,209198
2009-11-05,104000,0,106000,108500,104000,455056
2009-11-06,109500,5500,108000,111000,107500,569676
2009-11-09,111500,2000,109000,113500,107500,452238
2009-11-10,113000,1500,113500,114000,111000,287661
2009-11-11,114000,1000,112500,114000,112000,282682
2009-11-12,109500,-4500,113500,114000,109500,386614
2009-11-13,110000,500,109500,112500,109500,318092
2009-11-16,113500,3500,110000,114000,109000,287033
2009-11-17,114000,500,113000,117000,112000,365144
2009-11-18,113500,-500,115000,117500,113500,285279
2009-11-19,115000,1500,114500,117000,113000,252154
2009-11-20,116000,1000,116000,118000,115000,176683
2009-11-23,116500,500,117000,118500,116500,222522
2009-11-24,120500,4000,118000,121500,118000,393934
2009-11-25,118500,-2000,120000,122500,118500,290077
2009-11-26,114500,-4000,118500,121000,114000,457300
2009-11-27,105500,-9000,110000,112000,104000,1007980
2009-11-30,109000,3500,110500,111500,109000,515574
2009-12-01,109000,0,108500,112000,106500,423196
2009-12-02,112000,3000,112000,114000,109500,512806
2009-12-03,112500,500,112000,113500,108500,409519
2009-12-04,111000,-1500,111000,115000,109500,346375
2009-12-07,111500,500,112500,113000,109000,263604
2009-12-08,112000,500,111000,112000,110500,125820
2009-12-09,112000,0,109500,112000,107000,329082
2009-12-10,114000,2000,113000,114000,110500,401814
2009-12-11,113000,-1000,113000,113500,111500,232783
2009-12-14,117500,4500,113000,118500,111000,389454
2009-12-15,115500,-2000,117000,117500,114500,246184
2009-12-16,113500,-2000,115000,116000,113000,141134
2009-12-17,110000,-3500,113000,113500,110000,471287
2009-12-18,110000,0,108000,111000,108000,214767
2009-12-21,110000,0,110000,111000,108500,230445
2009-12-22,110000,0,110500,111500,109500,159288
2009-12-23,112000,2000,110500,112500,110500,148938
2009-12-24,113500,1500,112500,115500,110000,262940
2009-12-28,111500,-2000,117000,118000,109500,352575
2009-12-29,108500,-3000,111000,111500,108000,271621
2009-12-30,108500,0,109500,110500,107500,257902
2010-01-04,106500,-2000,109000,110000,105500,395205
2010-01-05,108500,2000,108000,108500,105500,494862
2010-01-06,110500,2000,109500,113000,108500,507023
2010-01-07,110000,-500,110500,111500,109000,197878
2010-01-08,107000,-3000,110500,112000,106000,442254
2010-01-11,113000,6000,108000,113500,107500,530200
2010-01-12,114000,1000,114500,114500,111000,274438
2010-01-13,110000,-4000,112500,112500,109500,284641
2010-01-14,110000,0,109500,110500,108000,272425
2010-01-15,103500,-6500,109000,109000,103500,675769
2010-01-18,101000,-2500,102500,103500,100000,585438
2010-01-19,102500,1500,102000,103500,101500,257300
2010-01-20,99600,-2900,103500,104000,98300,572812
2010-01-21,102000,2400,100000,104000,99700,403152
2010-01-22,98900,-3100,100000,101500,98700,405914
2010-01-25,94700,-4200,95900,96800,94300,500276
2010-01-26,90600,-4100,94100,94400,89400,932175
2010-01-27,88900,-1700,91700,92500,87800,713875
2010-01-28,91200,2300,89600,92100,89600,433256
2010-01-29,88900,-2300,89100,90400,87400,486879
2010-02-01,85600,-3300,88700,89900,85200,687842
2010-02-02,84000,-1600,86900,86900,84000,579382
2010-02-03,91700,7700,86400,92200,85800,965339
2010-02-04,90000,-1700,91200,91200,88900,412629
2010-02-05,87400,-2600,86000,87700,85300,433482
2010-02-08,85700,-1700,89300,89700,85400,347284
2010-02-09,91600,5900,86300,91800,85300,612212
2010-02-10,88000,-3600,91200,91800,88000,413481
2010-02-11,91000,3000,89100,91300,87500,503247
2010-02-12,90300,-700,89800,91100,88500,358677
2010-02-16,89500,-800,89700,89800,87900,271717
2010-02-17,90900,1400,90400,92400,90300,415092
2010-02-18,91100,200,92000,94200,90500,452644
2010-02-19,88300,-2800,90400,90700,87700,529998
2010-02-22,89500,1200,89800,90600,89300,199015
2010-02-23,89100,-400,89700,89900,87300,489258
2010-02-24,88400,-700,88100,89100,87700,289621
2010-02-25,87300,-1100,89000,89100,86700,181842
2010-02-26,87200,-100,87000,87900,86800,209049
2010-03-02,91400,4200,89600,91600,89600,652383
2010-03-03,91400,0,91900,92200,90500,242821
2010-03-04,90000,-1400,91800,91800,89800,193483
2010-03-05,89900,-100,90000,90900,88800,271567
2010-03-08,92000,2100,91500,92300,91000,334734
2010-03-09,93600,1600,92700,94300,92300,378630
2010-03-10,93300,-300,94000,94300,92500,220964
2010-03-11,93400,100,94000,94300,92700,351720
2010-03-12,94000,600,93600,94600,93400,193188
2010-03-15,94200,200,93800,95100,93500,226102
2010-03-16,94400,200,95500,95500,94200,217736
2010-03-17,95600,1200,94900,95800,94500,216263
2010-03-18,98400,2800,96200,99200,96100,456705
2010-03-19,100500,2100,99500,100500,99100,322822
2010-03-22,99100,-1400,99900,99900,98100,159154
2010-03-23,101000,1900,101000,102500,99900,361930
2010-03-24,99100,-1900,102000,102500,98100,350802
2010-03-25,96500,-2600,98800,98800,96200,423859
2010-03-26,98500,2000,96800,99500,95600,198322
2010-03-29,97100,-1400,97200,98000,96400,209404
2010-03-30,97100,0,97600,99300,96900,118548
2010-03-31,97500,400,97400,99200,97200,216587
2010-04-01,97700,200,97600,98400,97400,238485
2010-04-02,98400,700,98300,99200,97100,156277
2010-04-05,94300,-4100,97800,98300,93600,440691
2010-04-06,94400,100,94400,94500,92100,285550
2010-04-07,94300,-100,94600,94700,93000,197903
2010-04-08,94800,500,94300,95700,93800,175680
2010-04-09,93800,-1000,94500,94800,93100,197583
2010-04-12,93000,-800,93800,94600,92700,155959
2010-04-13,92700,-300,93000,93900,91600,217467
2010-04-14,91100,-1600,92200,93000,91000,329374
2010-04-15,92600,1500,91100,93800,91100,285370
2010-04-16,92900,300,92000,93200,91500,156822
2010-04-19,89500,-3400,91600,91800,88700,416523
2010-04-20,90200,700,89900,90800,88900,440688
2010-04-21,90700,500,89400,91100,89100,265216
2010-04-22,91500,800,91000,91500,89700,455049
2010-04-23,88700,-2800,91400,91400,88000,368345
2010-04-26,86900,-1800,88700,89300,86700,521367
2010-04-27,86500,-400,87500,88400,86400,464787
2010-04-28,83600,-2900,84800,85200,83500,435758
2010-04-29,82700,-900,84000,84200,80200,497817
2010-04-30,84700,2000,82700,85400,82700,302317
2010-05-03,84700,0,82700,85700,82600,375174
2010-05-04,81500,-3200,84600,85200,81400,325890
2010-05-06,79600,-1900,78500,80700,77100,625180
2010-05-07,76000,-3600,76200,76600,74700,1166899
2010-05-10,82300,6300,76600,83800,76400,934638
2010-05-11,83600,1300,84000,84700,82600,520336
2010-05-12,79700,-3900,83000,83300,79200,444122
2010-05-13,76900,-2800,80000,80800,76600,604246
2010-05-14,75200,-1700,76100,76900,75000,630748
2010-05-17,72600,-2600,74600,74700,72000,326167
2010-05-18,73800,1200,73200,75300,72900,350333
2010-05-19,72400,-1400,73000,75700,72200,331672
2010-05-20,71100,-1300,72600,75100,71100,496974
2010-05-24,71900,800,71300,73200,71000,447065
2010-05-25,67300,-4600,71100,71400,66800,568373
2010-05-26,68500,1200,68700,69600,67600,479040
2010-05-27,68500,0,68200,69600,67100,329991
2010-05-28,72300,3800,69600,72400,68900,628964
2010-05-31,75500,3200,72000,75900,72000,460211
2010-06-01,78100,2600,75100,80400,75000,790218
2010-06-03,78000,-100,78600,80700,77900,414523
2010-06-04,75900,-2100,78200,78500,75400,376722
2010-06-07,74000,-1900,73100,74500,73100,310500
2010-06-08,77100,3100,73700,77100,73400,304782
2010-06-09,76500,-600,77100,78200,75600,325893
2010-06-10,75500,-1000,76700,77100,75100,260148
2010-06-11,77000,1500,76700,78500,76300,316866
2010-06-14,81000,4000,78500,82000,78400,769346
2010-06-15,80200,-800,81400,81900,80100,323697
2010-06-16,79000,-1200,81300,81300,78900,272892
2010-06-17,76600,-2400,79600,79700,76600,501173
2010-06-18,77000,400,76000,78500,76000,442999
2010-06-21,80900,3900,78400,81000,78100,451041
2010-06-22,80700,-200,80000,81500,79500,184518
2010-06-23,80500,-200,80300,81600,79600,175350
2010-06-24,82900,2400,80200,83300,80200,376846
2010-06-25,81500,-1400,82000,83200,80700,302496
2010-06-28,79600,-1900,81700,82100,79100,326675
2010-06-29,78000,-1600,79100,79900,77300,432248
2010-06-30,75000,-3000,76000,77300,75000,426872
2010-07-01,75700,700,75300,76400,73800,324851
2010-07-02,72400,-3300,73500,74000,72000,748297
2010-07-05,73100,700,72400,73600,72200,222512
2010-07-06,73200,100,72900,73500,71800,238102
2010-07-07,71700,-1500,73500,73500,71700,197533
2010-07-08,73500,1800,72200,73500,72100,164574
2010-07-09,74200,700,73700,75200,73500,314777
2010-07-12,74100,-100,74300,74400,72800,254240
2010-07-13,75700,1600,74100,75800,73800,252960
2010-07-14,79200,3500,76900,79500,76600,441477
2010-07-15,78400,-800,78600,79200,77200,209559
2010-07-16,78900,500,78400,79600,78000,255484
2010-07-19,80600,1700,78300,80800,77600,329858
2010-07-20,80000,-600,81900,81900,76000,389039
2010-07-21,78800,-1200,79900,80000,78100,316770
2010-07-22,77800,-1000,77000,78700,76700,233826
2010-07-23,79500,1700,78500,80100,77100,448480
2010-07-26,78100,-1400,79000,79400,77700,315572
2010-07-27,77900,-200,78400,79100,77500,201689
2010-07-28,79100,1200,77600,79500,77500,157621
2010-07-29,79000,-100,78200,79700,77800,155437
2010-07-30,80000,1000,78500,80000,78500,180941
2010-08-02,79000,-1000,80700,80800,78700,423246
2010-08-03,79100,100,79000,79500,78000,247470
2010-08-04,81000,1900,79000,81200,78800,380961
2010-08-05,78500,-2500,80500,80500,77900,292453
2010-08-06,76600,-1900,77300,78000,75900,415211
2010-08-09,75700,-900,76900,76900,75400,387221
2010-08-10,75900,200,75100,76200,75100,231626
2010-08-11,76200,300,76200,76900,75700,297460
2010-08-12,73000,-3200,74300,75100,73000,366763
2010-08-13,74000,1000,73100,74100,72500,248837
2010-08-16,73600,-400,73100,73900,72000,319535
2010-08-17,75800,2200,73200,76300,72800,309837
2010-08-18,78000,2200,76500,78600,76300,464309
2010-08-19,79400,1400,77900,79500,77100,400001
2010-08-20,79200,-200,78300,79500,78200,206612
2010-08-23,81600,2400,80500,82500,80500,689452
2010-08-24,82000,400,82300,83000,81100,383308
2010-08-25,81700,-300,81200,82900,81000,273615
2010-08-26,81000,-700,82000,82800,79700,311824
2010-08-27,80900,-100,81000,81200,78800,165607
2010-08-30,85300,4400,83500,85800,83300,652362
2010-08-31,85600,300,84700,85900,84100,452675
